date,daily_avg,daily_max,avg_dir
2015-11-17,0.168862603288,0.208642533937,0.542270531401
2015-11-18,0.0286047415468,0.0599095022624,0.364583333333
2015-11-19,0.0247298872911,0.0347812971342,0.353587962963
2015-11-20,0.0176020209872,0.0284917043741,0.365277777778
2015-11-21,0.0299067236689,0.0351885369532,0.390277777778
2015-11-22,0.0214885347843,0.0460935143288,0.345601851852
2015-11-23,0.00831325301205,0.0356108597285,0.423958333333
2015-11-24,0.129444228527,0.214509803922,0.445717592593
2015-11-25,0.0391916051302,0.089245852187,0.4125
2015-11-26,0.0343621892901,0.060754147813,0.324637681159
2015-11-27,0.0275359502526,0.0293212669683,0.373842592593
2015-11-28,0.0190011659541,0.0222021116139,0.401157407407
2015-11-29,0.0158764088613,0.0268174962293,0.371064814815
2015-11-30,0.0492304702682,0.097616892911,0.378356481481
2015-12-01,0.0902526233968,0.133650075415,0.428009259259
2015-12-02,0.108068402643,0.155022624434,0.405555555556
2015-12-03,0.144014768752,0.230437405732,0.463078703704
2015-12-04,0.0,0.0,0.459375
2015-12-05,0.0,0.0,0.43125
2015-12-06,0.0,0.0,0.502430555556
2015-12-07,0.00842207539837,0.0641025641026,0.522337962963
2015-12-08,0.152759424796,0.193152337858,0.506018518519
2015-12-09,0.15631558492,0.144132730015,0.443287037037
2015-12-10,0.149300427517,0.159622926094,0.313310185185
2015-12-11,0.0322813835989,0.0959426847662,0.381597222222
2015-12-12,0.125223474543,0.173453996983,0.394560185185
2015-12-13,0.0253711620676,0.13197586727,0.691203703704
2015-12-14,0.0143606684804,0.0284917043741,0.328009259259
2015-12-15,0.0158686358337,0.0485972850679,0.377662037037
2015-12-16,0.0459891177614,0.0808597285068,0.29525462963
2015-12-17,0.0393043140303,0.0775113122172,0.44224537037
2015-12-18,0.0931675087447,0.102232277526,0.468402777778
2015-12-19,0.0885231247571,0.10850678733,0.451388888889
2015-12-20,0.152215312864,0.126953242836,0.465740740741
2015-12-21,0.0581966575981,0.0829562594268,0.31412037037
2015-12-22,0.0192188107268,0.0586576168929,0.305787037037
2015-12-23,0.0232141469102,0.0808597285068,0.334259259259
2015-12-24,0.00464049747377,0.0494419306184,0.33599537037
2015-12-25,0.012161798559,0.0318401206637,0.213675213675
2015-12-27,0.0181348824841,0.060754147813,0.377339181287
2015-12-28,0.0101515740381,0.0234690799397,0.343055555556
2015-12-29,0.0310998834046,0.042730015083,0.332523148148
2015-12-30,0.0347648659153,0.0318401206637,0.294907407407
2015-12-31,0.0271006607073,0.0347812971342,0.277893518519
2016-01-01,0.0292576758647,0.0255505279035,0.267708333333
2016-01-02,0.0309910610183,0.0284917043741,0.317708333333
2016-01-03,0.0792460163234,0.0951131221719,0.150462962963
2016-01-04,0.0639098328799,0.0825339366516,0.245486111111
2016-01-05,0.019214924213,0.0435746606335,0.345138888889
2016-01-06,0.0566809172173,0.0946907993967,0.204398148148
2016-01-07,0.0174931986009,0.0293212669683,0.341435185185
2016-01-08,0.0269957248348,0.0490196078431,0.35787037037
2016-01-09,0.0165254566654,0.0360331825038,0.344791666667
2016-01-10,0.0185736494365,0.0460935143288,0.275347222222
2016-01-11,0.0289312087058,0.0519457013575,0.425347222222
2016-01-12,0.0387640886125,0.0879788838612,0.554976851852
2016-01-13,0.00875242907112,0.0469230769231,0.533333333333
2016-01-14,0.0293664982511,0.0330920060332,0.365046296296
2016-01-15,0.0288379323747,0.044826546003,0.334953703704
2016-01-16,0.0552739992227,0.123182503771,0.426041666667
2016-01-17,0.130843373494,0.11479638009,0.422685185185
2016-01-18,0.101690633502,0.136998491704,0.467013888889
2016-01-19,0.0425378935095,0.0783408748115,0.445486111111
2016-01-20,0.0491255343956,0.0888235294118,0.323842592593
2016-01-21,0.0363816556549,0.0858823529412,0.476967592593
2016-01-22,0.0462028760202,0.089245852187,0.419212962963
2016-01-23,0.0321725612126,0.0519457013575,0.313541666667
2016-01-24,0.0305479984454,0.0414781297134,0.349652777778
2016-01-25,0.0220326467159,0.0456711915535,0.385763888889
2016-01-26,0.0625145744267,0.105580693816,0.447569444444
2016-01-27,0.155685969685,0.152081447964,0.438194444444
2016-01-28,0.0887329965021,0.151674208145,0.534606481481
2016-01-29,0.0486941313642,0.124856711916,0.41087962963
2016-01-30,0.0670384764866,0.104736048265,0.47025462963
2016-01-31,0.000971628449281,0.0272398190045,0.458912037037
2016-02-01,0.0155499417023,0.0385520361991,0.444675925926
2016-02-02,0.030229304314,0.0645248868778,0.313194444444
2016-02-03,0.0401632335795,0.0728959276018,0.559837962963
2016-02-04,0.0551612903226,0.0913423831071,0.534953703704
2016-02-05,0.225631558492,0.207812971342,0.490393518519
2016-02-06,0.0517178390983,0.089245852187,0.466435185185
2016-02-07,0.0285036921881,0.0590799396682,0.394328703704
2016-02-08,0.0524679362612,0.0737405731523,0.419444444444
2016-02-09,0.0642324135251,0.0850527903469,0.350115740741
2016-02-10,0.100178779635,0.13826546003,0.503125
2016-02-11,0.067796346677,0.116892911011,0.207060185185
2016-02-12,0.129766809172,0.116470588235,0.401851851852
2016-02-13,0.0821531286436,0.103484162896,0.411111111111
2016-02-14,0.0671434123591,0.095520361991,0.471527777778
2016-02-15,0.0285036921881,0.097616892911,0.467708333333
2016-02-16,0.139696851924,0.101387631976,0.443171296296
2016-02-17,0.0207345511077,0.0590799396682,0.407986111111
2016-02-18,0.0403808783521,0.071221719457,0.431481481481
2016-02-19,0.116925767586,0.133650075415,0.455787037037
2016-02-20,0.100505246794,0.0800301659125,0.453009259259
2016-02-21,0.0766537116207,0.103906485671,0.384953703704
2016-02-22,0.0322736105713,0.0641025641026,0.293171296296
2016-02-23,0.0525767586475,0.0615837104072,0.18275462963
2016-02-24,0.0479284881461,0.0603318250377,0.423032407407
2016-02-25,0.0388651379712,0.0389592760181,0.393402777778
2016-02-26,0.0692110376992,0.0812820512821,0.453703703704
2016-02-27,0.0456626506024,0.0703921568627,0.521990740741
2016-02-28,0.137640886125,0.194826546003,0.490162037037
2016-02-29,0.0418927322192,0.0603318250377,0.458796296296
2016-03-01,0.0761018266615,0.139095022624,0.481365740741
2016-03-02,0.0590516906335,0.156696832579,0.426967592593
2016-03-03,0.112926544889,0.139095022624,0.494097222222
2016-03-04,0.210325960222,0.178476621418,0.407246376812
2016-03-05,0.207388262728,0.14371040724,0.393518518519
2016-03-06,0.112172561213,0.176802413273,0.435763888889
2016-03-07,0.0241857753595,0.0653544494721,0.457060185185
2016-03-08,0.0560996299363,0.0615837104072,0.457608695652
2016-03-09,0.128359891178,0.180150829563,0.23587962963
2016-03-10,0.241286436067,0.232111613876,0.484953703704
2016-03-11,0.076972405752,0.102232277526,0.330208333333
2016-03-12,0.130415856976,0.128205128205,0.482060185185
2016-03-13,0.154222274793,0.150829562594,0.249396135266
2016-03-14,0.0764321803342,0.0838009049774,0.507291666667
2016-03-15,0.0565720948309,0.0699698340875,0.504166666667
2016-03-16,0.0301243684415,0.0544645550528,0.411689814815
2016-03-17,0.106016323358,0.113544494721,0.299421296296
2016-03-18,0.128258841819,0.106832579186,0.180092592593
2016-03-19,0.0552856587641,0.0846304675716,0.414930555556
2016-03-20,0.061418577536,0.0971945701357,0.404166666667
2016-03-21,0.0287213369607,0.0779336349925,0.491435185185
2016-03-22,0.0322813835989,0.0657767722474,0.457175925926
2016-03-23,0.0457753595025,0.0783408748115,0.544328703704
2016-03-24,0.0512786630393,0.0754147812971,0.584953703704
2016-03-25,0.0292615623785,0.0574057315234,0.429398148148
2016-03-26,0.0406917994559,0.0821116138763,0.384027777778
2016-03-27,0.0359541391372,0.0657767722474,0.585069444444
2016-03-28,0.0522541780023,0.0674509803922,0.522337962963
2016-03-29,0.0613253012048,0.0599095022624,0.471296296296
2016-03-30,0.0779440342013,0.0674509803922,0.444675925926
2016-03-31,0.0506373882627,0.0540422322775,0.481365740741
2016-04-01,0.0411348620288,0.0519457013575,0.436574074074
2016-04-02,0.0539759036145,0.0661990950226,0.493171296296
2016-04-03,0.080862806063,0.107677224736,0.41087962963
2016-04-04,0.0858219976681,0.121508295626,0.535532407407
2016-04-05,0.108499805674,0.104736048265,0.574074074074
2016-04-06,0.0390866692577,0.0846304675716,0.42337962963
2016-04-07,0.0464321803342,0.0674509803922,0.413310185185
2016-04-08,0.0985697629227,0.105158371041,0.463888888889
2016-04-09,0.0387563155849,0.108099547511,0.455324074074
2016-04-10,0.0378973960358,0.0611764705882,0.474189814815
2016-04-11,0.0579790128255,0.0707993966817,0.425231481481
2016-04-12,0.1837465993,0.139095022624,0.447222222222
2016-04-13,0.104403420132,0.111447963801,0.308796296296
2016-04-14,0.0422114263506,0.0548868778281,0.410300925926
2016-04-15,0.0684453944812,0.0904977375566,0.506828703704
2016-04-16,0.0334706568208,0.0653544494721,0.422453703704
2016-04-17,0.073198600855,0.0641025641026,0.283449074074
2016-04-18,0.0993159735717,0.101387631976,0.436458333333
2016-04-19,0.0414457831325,0.0553092006033,0.410763888889
2016-04-20,0.0444850369219,0.0678733031674,0.377430555556
2016-04-21,0.0417877963467,0.0716440422323,0.362731481481
2016-04-22,0.0446987951807,0.0825339366516,0.389930555556
2016-04-23,0.0660668480373,0.0783408748115,0.494444444444
2016-04-24,0.0411270890012,0.0666214177979,0.664814814815
2016-04-25,0.0348736883016,0.0775113122172,0.49537037037
2016-04-26,0.0318460940536,0.0645248868778,0.488888888889
2016-04-27,0.0254799844539,0.0716440422323,0.479513888889
2016-04-28,0.0328216090167,0.0582352941176,0.481712962963
2016-04-29,0.052471822775,0.079185520362,0.523958333333
2016-04-30,0.0549436455499,0.0670286576169,0.447106481481
2016-05-01,0.0526894675476,0.0707993966817,0.310300925926
2016-05-02,0.0958686358337,0.0875716440422,0.377199074074
2016-05-03,0.078390983288,0.121508295626,0.447685185185
2016-05-04,0.0616439953362,0.0858823529412,0.584606481481
2016-05-05,0.0770851146522,0.0997134238311,0.297453703704
2016-05-06,0.0521414691022,0.0649472096531,0.367013888889
2016-05-07,0.0824795958026,0.11060331825,0.447800925926
2016-05-08,0.067260007773,0.108099547511,0.411689814815
2016-05-09,0.106012436844,0.0951131221719,0.559606481481
2016-05-10,0.0610959968908,0.0833785822021,0.500694444444
2016-05-11,0.0688379323747,0.0749924585219,0.435869565217
2016-05-12,0.0785969685192,0.102232277526,0.333912037037
2016-05-13,0.0950136027983,0.0833785822021,0.195601851852
2016-05-14,0.066723668869,0.089653092006,0.276273148148
2016-05-15,0.021379712398,0.0444042232278,0.433912037037
2016-05-16,0.0287096774194,0.0565610859729,0.506712962963
2016-05-17,0.0456665371162,0.0624283559578,0.545023148148
2016-05-18,0.0555888068403,0.0858823529412,0.429398148148
2016-05-19,0.0204041974349,0.0465007541478,0.528819444444
2016-05-20,0.0572172561213,0.100558069382,0.237037037037
2016-05-21,0.0565682083171,0.0879788838612,0.498726851852
2016-05-22,0.0386513797124,0.0611764705882,0.505671296296
2016-05-23,0.0249475320637,0.0452488687783,0.557523148148
2016-05-24,0.0205130198212,0.0485972850679,0.535648148148
2016-05-25,0.0579790128255,0.0938461538462,0.49375
2016-05-26,0.0477186164011,0.101809954751,0.495023148148
2016-05-27,0.0479323746599,0.0808597285068,0.61412037037
2016-05-28,0.0123124757093,0.062850678733,0.53125
2016-05-29,0.0475048581422,0.0817043740573,0.504861111111
2016-05-30,0.0503225806452,0.0900754147813,0.527893518519
2016-05-31,0.0408122813836,0.0909200603318,0.462615740741
2016-06-01,0.0988962300816,0.118989441931,0.475462962963
2016-06-02,0.18061406918,0.153755656109,0.501041666667
2016-06-03,0.0479284881461,0.0666214177979,0.496527777778
2016-06-04,0.0277458219977,0.0724886877828,0.490509259259
2016-06-05,0.041896618733,0.0812820512821,0.559606481481
2016-06-06,0.0745005829771,0.100558069382,0.493634259259
2016-06-07,0.0644578313253,0.107677224736,0.41712962963
2016-06-08,0.105258453168,0.106832579186,0.459143518519
2016-06-09,0.0615351729499,0.071221719457,0.360300925926
2016-06-10,0.0382122036533,0.0599095022624,0.446759259259
2016-06-11,0.0604586086281,0.0724886877828,0.571296296296
2016-06-12,0.0493431791683,0.0594871794872,0.535763888889
2016-06-13,0.0696346677031,0.0934238310709,0.430555555556
2016-06-14,0.043832102604,0.0787631975867,0.521759259259
2016-06-15,0.0291488534784,0.0481749622926,0.436921296296
2016-06-16,0.0457831325301,0.0946907993967,0.515856481481
2016-06-17,0.032930431403,0.0574057315234,0.468402777778
2016-06-18,0.0231092110377,0.0561387631976,0.501736111111
2016-06-19,0.01597745822,0.0377073906486,0.534259259259
2016-06-20,0.0486902448504,0.0921719457014,0.563078703704
2016-06-21,0.0736222308589,0.0963650075415,0.561342592593
2016-06-22,0.0331403031481,0.0574057315234,0.422222222222
2016-06-23,0.0780489700738,0.13407239819,0.425115740741
2016-06-24,0.0360590750097,0.0523680241327,0.571643518519
2016-06-25,0.0444850369219,0.0737405731523,0.497569444444
2016-06-26,0.0463155849203,0.0775113122172,0.527777777778
2016-06-27,0.0657481539059,0.0808597285068,0.386574074074
2016-06-28,0.0434123591139,0.079185520362,0.510532407407
2016-06-29,0.0576447726389,0.079185520362,0.523611111111
2016-06-30,0.0440536338904,0.0779336349925,0.524768518519
2016-07-01,0.0290400310921,0.0460935143288,0.453356481481
2016-07-02,0.0761057131753,0.118567119155,0.500578703704
2016-07-03,0.0846327244462,0.0863046757164,0.578472222222
2016-07-04,0.0863661095997,0.0833785822021,0.552430555556
2016-07-05,0.0301204819277,0.0553092006033,0.606481481481
2016-07-06,0.0256937427128,0.0473453996983,0.528703703704
2016-07-07,0.0391877186164,0.095520361991,0.462615740741
2016-07-08,0.115612125923,0.11814479638,0.46400462963
2016-07-09,0.0540924990284,0.0863046757164,0.323958333333
2016-07-10,0.0445821997668,0.0850527903469,0.497222222222
2016-07-11,0.0319588029538,0.0561387631976,0.590277777778
2016-07-12,0.0271045472211,0.0419004524887,0.494444444444
2016-07-13,0.0173843762145,0.0410558069382,0.503240740741
2016-07-14,0.0449551361125,0.0913423831071,0.482367149758
2016-07-15,0.0604586086281,0.0578129713424,0.460185185185
2016-07-16,0.0446949086669,0.0532126696833,0.494097222222
2016-07-17,0.0553867081228,0.116470588235,0.475810185185
2016-07-18,0.0335717061796,0.103061840121,0.479861111111
2016-07-19,0.0251612903226,0.0502714932127,0.511689814815
2016-07-20,0.0155460551885,0.0431523378582,0.451273148148
2016-07-21,0.0517100660707,0.0804374057315,0.509143518519
2016-07-22,0.0742790516906,0.0967873303167,0.518981481481
2016-07-23,0.0414535561601,0.0653544494721,0.657523148148
2016-07-24,0.0504197434901,0.0615837104072,0.47962962963
2016-07-25,0.0577574815391,0.0766666666667,0.501041666667
2016-07-26,0.0572211426351,0.0745701357466,0.545023148148
2016-07-27,0.0520365332297,0.0766666666667,0.519675925926
2016-07-28,0.058083948698,0.0775113122172,0.480555555556
2016-07-29,0.0761134862029,0.0942684766214,0.493634259259
2016-07-30,0.0744928099495,0.0754147812971,0.568055555556
2016-07-31,0.0635989117761,0.0707993966817,0.514467592593
2016-08-01,0.0467547609794,0.0511161387632,0.438194444444
2016-08-02,0.0219199378158,0.071221719457,0.512615740741
2016-08-03,0.0272055965799,0.036862745098,0.558101851852
2016-08-04,0.0446910221531,0.0728959276018,0.505208333333
2016-08-05,0.0768674698795,0.0879788838612,0.391087962963
2016-08-06,0.058946754761,0.0594871794872,0.521412037037
2016-08-07,0.0267780800622,0.0381297134238,0.473726851852
2016-08-08,0.0160901671201,0.0356108597285,0.496875
2016-08-09,0.0158764088613,0.0347812971342,0.664467592593
2016-08-10,0.0206140691799,0.0419004524887,0.590972222222
2016-08-11,0.0508112675104,0.0724886877828,0.447463768116
2016-08-12,0.0604624951419,0.0879788838612,0.472800925926
2016-08-13,0.0551651768364,0.087149321267,0.465509259259
2016-08-14,0.0563544500583,0.0829562594268,0.429166666667
2016-08-15,0.0485891954916,0.0800301659125,0.490162037037
2016-08-16,0.0532296929654,0.0707993966817,0.483101851852
2016-08-17,0.0505246793626,0.0703921568627,0.51400462963
2016-08-18,0.0877808006218,0.0930165912519,0.331481481481
2016-08-19,0.0795763699961,0.0833785822021,0.396180555556
2016-08-20,0.0511776136805,0.0716440422323,0.484606481481
2016-08-21,0.117998445394,0.11060331825,0.521990740741
2016-08-22,0.0309871745045,0.0682956259427,0.478819444444
2016-08-23,0.0480334240187,0.0695475113122,0.542592592593
2016-08-24,0.057874076953,0.0645248868778,0.480439814815
2016-08-25,0.0561445783133,0.0959426847662,0.473726851852
2016-08-26,0.0822619510299,0.0888235294118,0.46400462963
2016-08-27,0.137975126312,0.128205128205,0.527777777778
2016-08-28,0.0299067236689,0.0594871794872,0.464236111111
2016-08-29,0.0618616401088,0.0888235294118,0.442708333333
2016-08-30,0.0960746210649,0.0875716440422,0.509837962963
2016-08-31,0.075899727944,0.113544494721,0.495949074074
2016-09-01,0.0620676253401,0.0934238310709,0.495717592593
2016-09-02,0.0323902059852,0.0511161387632,0.532407407407
2016-09-03,0.0316206762534,0.0574057315234,0.479166666667
2016-09-04,0.0364904780412,0.0687179487179,0.417939814815
2016-09-05,0.0515001943257,0.060754147813,0.482060185185
2016-09-06,0.00130586863583,0.0272398190045,0.649305555556
2016-11-03,0.202787653159,0.209487179487,0.373684210526
2016-11-04,0.19508744656,0.227496229261,0.363425925926
2016-11-05,0.180291488535,0.169683257919,0.426736111111
2016-11-06,0.0527944034201,0.104736048265,0.415509259259
2016-11-07,0.136136805286,0.157119155354,0.477314814815
2016-11-08,0.272491255344,0.223725490196,0.425231481481
2016-11-09,0.0974893120871,0.159215686275,0.431134259259
2016-11-10,0.131278663039,0.13616892911,0.419097222222
2016-11-11,0.1404508356,0.13742081448,0.390625
2016-11-12,0.130730664594,0.163393665158,0.438888888889
2016-11-13,0.0777263894287,0.125279034691,0.490740740741
2016-11-14,0.0373532841042,0.0682956259427,0.408564814815
2016-11-15,0.0218150019433,0.0599095022624,0.336458333333
2016-11-16,0.0126311698407,0.0435746606335,0.358101851852
2016-11-17,0.028390983288,0.0502714932127,0.362731481481
2016-11-18,0.0669335406141,0.0875716440422,0.168634259259
2016-11-19,0.0483598911776,0.0904977375566,0.478240740741
2016-11-20,0.045343956471,0.109351432881,0.516898148148
2016-11-21,0.0576525456665,0.0904977375566,0.479513888889
2016-11-22,0.146828604742,0.13197586727,0.4875
2016-11-23,0.273960357559,0.600301659125,0.50462962963
2016-11-24,0.565876408861,0.793363499246,0.413078703704
2016-11-25,0.0800621842208,0.16742081448,0.349652777778
2016-11-26,0.0501360279829,0.307692307692,0.491203703704
2016-11-27,0.0602409638554,0.269984917044,0.369328703704
2016-11-28,0.0314807617567,0.141779788839,0.335416666667
2016-11-29,0.122813835989,0.377073906486,0.341666666667
2016-11-30,0.106879129421,0.380090497738,0.359027777778
2016-12-01,0.0186552662262,0.138763197587,0.347222222222
2016-12-02,0.189797056388,0.393665158371,0.593115942029
2016-12-03,0.353672755538,0.377073906486,0.485648148148
2016-12-04,0.0699572483482,0.187028657617,0.421296296296
2016-12-05,0.183832102604,0.286576168929,0.106944444444
2016-12-06,0.342013214147,0.334841628959,0.0878472222222
2016-12-07,0.159347065682,0.26395173454,0.187962962963
2016-12-08,0.667314418966,0.567119155354,0.0730324074074
2016-12-09,0.21570151574,0.313725490196,0.239351851852
2016-12-10,0.000388651379712,0.105580693816,0.397453703704
2016-12-11,0.0318694131364,0.180995475113,0.333333333333
2016-12-12,0.206373882627,0.30467571644,0.198032407407
2016-12-13,0.0924990283716,0.113122171946,0.319097222222
2016-12-14,0.205985231248,0.268476621418,0.133912037037
2016-12-15,0.193159735717,0.250377073906,0.196875
2016-12-16,0.279440342013,0.365007541478,0.355555555556
2016-12-17,0.0474154683249,0.134238310709,0.398263888889
2016-12-18,0.332296929654,0.579185520362,0.475578703704
2016-12-19,0.360668480373,0.499245852187,0.444328703704
2016-12-20,0.448503692188,0.666666666667,0.55462962963
2016-12-21,0.346677030703,0.455505279035,0.465740740741
2016-12-22,0.39137193937,0.484162895928,0.418287037037
2016-12-23,0.0804508356005,0.292609351433,0.378703703704
2016-12-24,0.10843373494,0.173453996983,0.355671296296
2016-12-25,0.0777302759425,0.194570135747,0.285300925926
2016-12-26,0.145355616012,0.333333333333,0.527546296296
2016-12-27,0.343567819666,0.322775263952,0.502662037037
2016-12-28,0.271278663039,0.289592760181,0.480671296296
2016-12-29,0.267392149242,0.401206636501,0.513425925926
2016-12-30,0.0633501748931,0.119155354449,0.304398148148
2016-12-31,0.106490478041,0.230769230769,0.369328703704
2017-01-01,0.961523513408,0.699849170437,0.453587962963
2017-01-02,0.683637776914,0.63197586727,0.0376157407407
2017-01-03,0.688301593471,0.734539969834,0.0862268518519
2017-01-04,0.343179168286,0.553544494721,0.143055555556
2017-01-05,0.0811098531574,0.116138763198,0.402657004831
2017-01-06,0.177613680529,0.291101055807,0.494444444444
2017-01-07,0.218591054259,0.306184012066,0.185507246377
2017-01-08,0.281383598912,0.473604826546,0.303703703704
2017-01-09,0.187718616401,0.37556561086,0.492013888889
2017-01-10,0.429459774582,0.482654600302,0.34212962963
2017-01-11,0.29731830548,0.410256410256,0.344907407407
2017-01-12,0.0843373493976,0.134238310709,0.318981481481
2017-01-13,0.0765643218033,0.117647058824,0.254398148148
2017-01-14,0.103381267003,0.116138763198,0.322800925926
2017-01-15,0.112708900117,0.177978883861,0.38912037037
2017-01-16,0.361834434512,0.446455505279,0.4375
