"date","danger_rating","swe_squam","daily_tot_precip_squam","two_day_tot_precip_squam","three_day_tot_precip_squam","swe_nos","daily_tot_precip_nos","two_day_tot_precip_nos","three_day_tot_precip_nos","daily_max_temp_squam","daily_min_temp_squam","daily_mean_temp_squam","two_day_max_temp_squam","two_day_min_temp_squam","two_day_mean_temp_squam","three_day_max_temp_squam","three_day_min_temp_squam","three_day_mean_temp_squam","daily_max_temp_nos","daily_min_temp_nos","daily_mean_temp_nos","two_day_max_temp_nos","two_day_min_temp_nos","two_day_mean_temp_nos","three_day_max_temp_nos","three_day_min_temp_nos","three_day_mean_temp_nos","wind_daily_avg","wind_daily_max","wind_avg_dir","two_day_mean_wind","two_day_max_wind","three_day_mean_wind","three_day_max_wind","two_day_wind_avg_dir","three_day_wind_avg_dir"
2016-03-29,2,1.52056457565005,-0.547240152278424,-0.545197193886811,-0.5732022727227,1.43377239392148,0.906794731737714,0.541330420426291,-0.0175838119181186,14.4,-1.9,3.7375,14.4,-5.1,1.975,14.4,-5.1,1.3875,10.4,-3.8,0.716666666666666,10.4,-5.6,-0.910416666666666,10.4,-5.6,-0.720833333333333,0.0613253012048,0.0599095022624,0.471296296296,0.05678973960355,0.0674509803922,0.0498445394481,0.0674509803922,0.4968171296295,0.585069444444
2016-03-30,2,1.52252977041991,-0.415886830018639,-0.585091565051819,-0.603338216803282,1.46676383221144,0.491253061654199,0.895160133665038,0.653604238761359,18.3,3.5,9.4875,18.3,-1.9,6.6125,18.3,-5.1,4.47916666666667,12.1,-2.1,3.54583333333333,12.1,-3.8,2.13125,12.1,-5.6,0.575,0.0779440342013,0.0674509803922,0.444675925926,0.06963466770305,0.0674509803922,0.0638411711361333,0.0674509803922,0.457986111111,0.522337962963
2016-03-31,3,1.51466899134047,-0.547240152278424,-0.585091565051819,-0.69374604904503,1.46676383221144,-0.0628024984571547,0.27595813549723,0.653604238761359,18.1,3.3,9.00416666666666,18.3,3.3,9.24583333333334,18.3,-1.9,7.40972222222222,13.4,-2,3.8,13.4,-2.1,3.67291666666667,13.4,-3.8,2.6875,0.0506373882627,0.0540422322775,0.481365740741,0.064290711232,0.0674509803922,0.0633022412229333,0.0674509803922,0.4630208333335,0.481365740741
2016-04-01,3,1.50877340703089,-0.350210168888746,-0.545197193886811,-0.603338216803282,1.46676383221144,-0.0628024984571547,-0.0778715777415166,0.183772603285725,17.5,2,8.15,18.1,2,8.57708333333333,18.3,2,8.88055555555555,12.2,-1,4.43333333333333,13.4,-2,4.11666666666667,13.4,-2.1,3.92638888888889,0.0411348620288,0.0519457013575,0.436574074074,0.04588612514575,0.0540422322775,0.0565720948309333,0.0674509803922,0.4589699074075,0.481365740741
2016-04-02,2,1.49501704364187,-0.547240152278424,-0.545197193886811,-0.663610104964448,1.46676383221144,-0.47834416854067,-0.343243862670577,-0.28605903218991,13.2,2,6.1125,17.5,2,7.13125,18.1,2,7.75555555555555,8.7,2.6,5.8,12.2,-1,5.11666666666667,13.4,-2,4.67777777777778,0.0539759036145,0.0661990950226,0.493171296296,0.04755538282165,0.0661990950226,0.0485827179686667,0.0661990950226,0.464872685185,0.493171296296
2016-04-03,2,1.48912145933229,-0.612916813408316,-0.704774678546842,-0.69374604904503,1.47776097830809,0.352739171626361,-0.0778715777415166,-0.0847026169860664,10.9,0.5,4.63333333333333,13.2,0.5,5.37291666666667,17.5,0.5,6.29861111111111,8.2,1.1,4.2875,8.7,1.1,5.04375,12.2,-1,4.84027777777778,0.080862806063,0.107677224736,0.41087962963,0.06741935483875,0.107677224736,0.0586578572354333,0.107677224736,0.452025462963,0.493171296296
2016-04-04,3,1.50287782272131,-0.0218268632392836,-0.385619709226781,-0.543066328642117,1.38428523648655,-1.03239972865202,-0.431701290980264,-0.554534252461701,7.5,-0.6,2.94166666666666,10.9,-0.6,3.7875,13.2,-0.6,4.5625,6.2,-0.4,2.07916666666667,8.2,-0.4,3.18333333333333,8.7,-0.4,4.05555555555556,0.0858219976681,0.121508295626,0.535532407407,0.08334240186555,0.121508295626,0.0735535691152,0.121508295626,0.4732060185185,0.535532407407
2016-04-05,3,1.49501704364187,-0.678593474538209,-0.425514080391789,-0.603338216803282,1.40078095563153,0.906794731737714,-0.0778715777415166,0.116653798217777,0.5,-1.6,-0.75416666666667,7.5,-1.6,1.09375,10.9,-1.6,2.27361111111111,3.8,-0.1,1.3125,6.2,-0.4,1.69583333333333,8.2,-0.4,2.55972222222222,0.108499805674,0.104736048265,0.574074074074,0.09716090167105,0.121508295626,0.0917282031350333,0.121508295626,0.5548032407405,0.574074074074
2016-04-06,2,1.51270379657061,-0.153180185499069,-0.505302822721804,-0.392386608239204,1.36778951734157,-0.201316388484993,0.452872992116604,-0.151821422054014,6,-0.4,1.0125,6,-1.6,0.129166666666668,7.5,-1.6,1.06666666666667,9,1.4,4.04583333333333,9,-0.1,2.67916666666667,9,-0.4,2.47916666666667,0.0390866692577,0.0846304675716,0.42337962963,0.07379323746585,0.104736048265,0.0778028241999333,0.121508295626,0.498726851852,0.574074074074
2016-04-07,3,1.50484301749117,-0.415886830018639,-0.345725338061774,-0.5732022727227,1.43377239392148,1.32233640182123,0.718245277045664,0.989198264101098,20.7,1.5,7.72916666666666,20.7,-0.4,4.37083333333333,20.7,-1.6,2.6625,14.5,-2.6,4.17916666666667,14.5,-2.6,4.1125,14.5,-2.6,3.17916666666667,0.0464321803342,0.0674509803922,0.413310185185,0.04275942479595,0.0846304675716,0.0646728850886333,0.104736048265,0.4183449074075,0.574074074074
2016-04-08,3,1.48519106979257,-0.547240152278424,-0.585091565051819,-0.512930384561535,1.42827382087316,0.352739171626361,1.07207499028441,0.720723043829307,17,5.8,10.7291666666667,20.7,1.5,9.22916666666667,20.7,-0.4,6.49027777777778,12.7,4.7,8.57916666666667,14.5,-2.6,6.37916666666667,14.5,-2.6,5.60138888888889,0.0985697629227,0.105158371041,0.463888888889,0.07250097162845,0.105158371041,0.0613628708382,0.105158371041,0.438599537037,0.463888888889
2016-11-22,3,-1.62767744566572,1.81711964839771,1.17026076620851,1.77740136556274,-1.69491567057616,1.18382251179339,0.364415563806917,0.116653798217777,0,-2.5,-1.6125,0.9,-2.5,-0.681249999999999,0.9,-2.5,-0.56388888888889,0.1,-2.1,-1.22083333333333,1.5,-2.1,-0.252083333333334,2.8,-2.1,-0.223611111111111,0.146828604742,0.13197586727,0.4875,0.10224057520425,0.13197586727,0.0832750356265,0.13197586727,0.4835069444445,0.516898148148
2016-11-23,3,-1.54906965487131,1.8827963095276,2.24740878766372,1.74726542148216,-1.66742280533452,-0.339830278512832,0.541330420426291,0.116653798217777,-1.7,-2.9,-2.27083333333333,0,-2.9,-1.94166666666667,0.9,-2.9,-1.21111111111111,-0.1,-3.9,-1.77916666666667,0.1,-3.9,-1.5,1.5,-3.9,-0.761111111111111,0.273960357559,0.600301659125,0.50462962963,0.2103944811505,0.600301659125,0.159480502655833,0.600301659125,0.496064814815,0.50462962963
2016-11-24,4,-1.38202809943321,4.83824606037276,4.08254986125407,3.9170533952841,-1.54095562522302,2.15341974198826,1.1605324185941,1.45902989957673,-1.8,-3.1,-2.55416666666667,-1.7,-3.1,-2.4125,0,-3.1,-2.14583333333333,-1.3,-2.5,-2.0375,-0.1,-3.9,-1.90833333333333,0.1,-3.9,-1.67916666666667,0.565876408861,0.793363499246,0.413078703704,0.41991838321,0.793363499246,0.328888457054,0.793363499246,0.458854166667,0.50462962963
2016-11-25,3,-1.34861978834559,0.437909764669964,3.2048736956239,3.28419856959187,-1.52445990607804,-0.47834416854067,1.07207499028441,0.653604238761359,-1.4,-4.3,-2.85833333333333,-1.4,-4.3,-2.70625,-1.4,-4.3,-2.56111111111111,-2,-8.5,-4.94166666666667,-1.3,-8.5,-3.48958333333333,-0.1,-8.5,-2.91944444444444,0.0800621842208,0.16742081448,0.349652777778,0.3229692965409,0.793363499246,0.306632983546933,0.793363499246,0.381365740741,0.50462962963
2016-11-26,3,-1.29948991909909,0.963323053709104,0.851105796888454,2.86229535246371,-1.47497274864311,0.214225281598522,-0.166329006051203,0.92207945903315,-0.9,-3.7,-2.72916666666667,-0.9,-4.3,-2.79375,-0.9,-4.3,-2.71388888888889,-2.8,-5.4,-4.05416666666667,-2,-8.5,-4.49791666666667,-1.3,-8.5,-3.67777777777778,0.0501360279829,0.307692307692,0.491203703704,0.06509910610185,0.307692307692,0.232024873688233,0.793363499246,0.420428240741,0.491203703704
2016-11-27,3,-1.29162914001965,-0.415886830018639,0.332478971743356,0.451419826017108,-1.46397560254645,-0.755371948596347,-0.343243862670577,-0.487415447393753,-2,-3.7,-2.97916666666667,-0.9,-3.7,-2.85416666666667,-0.9,-4.3,-2.85555555555556,-2,-9.5,-5.10833333333333,-2,-9.5,-4.58125,-2,-9.5,-4.70138888888889,0.0602409638554,0.269984917044,0.369328703704,0.0551884959191501,0.307692307692,0.0634797253530333,0.307692307692,0.430266203704,0.491203703704
2016-11-28,3,-1.26411641324161,0.240879781280287,-0.106359111071728,0.36101199377536,-1.45847702949813,-0.893885838624185,-1.05090328914807,-0.688771862597596,1.2,-6.6,-3.79583333333333,1.2,-6.6,-3.3875,1.2,-6.6,-3.16805555555556,1.5,-5.8,-3.60833333333333,1.5,-9.5,-4.35833333333333,1.5,-9.5,-4.25694444444444,0.0314807617567,0.141779788839,0.335416666667,0.04586086280605,0.269984917044,0.047285917865,0.307692307692,0.3523726851855,0.491203703704
2016-11-29,2,-1.26804680278133,-0.744270135668101,-0.305830966896766,-0.422522552319787,-1.4529784564498,-0.755371948596347,-1.05090328914807,-1.15860349807323,-2.5,-7.4,-4.95,1.2,-7.4,-4.37291666666667,1.2,-7.4,-3.90833333333333,0.7,-7.6,-3.12083333333333,1.5,-7.6,-3.36458333333333,1.5,-9.5,-3.94583333333333,0.122813835989,0.377073906486,0.341666666667,0.07714729887285,0.377073906486,0.0715118538670333,0.377073906486,0.338541666667,0.369328703704
2016-11-30,2,-1.24839485508273,-0.0875035243691761,-0.505302822721804,-0.271842831916874,-1.4529784564498,-1.03239972865202,-1.13936071745776,-1.29284110820913,0.4,-3.4,-1.94583333333333,0.4,-7.4,-3.44791666666667,1.2,-7.4,-3.56388888888889,1.3,-1.8,-0.154166666666667,1.3,-7.6,-1.6375,1.5,-7.6,-2.29444444444444,0.106879129421,0.380090497738,0.359027777778,0.114846482705,0.380090497738,0.0870579090555667,0.380090497738,0.3503472222225,0.359027777778
2016-12-01,2,-1.25232524462245,-0.744270135668101,-0.505302822721804,-0.723881993125613,-1.45847702949813,-0.755371948596347,-1.13936071745776,-1.22572230314118,0,-5.9,-3.78333333333333,0.4,-5.9,-2.86458333333333,0.4,-7.4,-3.55972222222222,-1.6,-9.2,-5.59583333333333,1.3,-9.2,-2.875,1.3,-9.2,-2.95694444444444,0.0186552662262,0.138763197587,0.347222222222,0.0627671978236,0.380090497738,0.0827827438787333,0.380090497738,0.353125,0.359027777778
2016-12-02,3,-1.19533459629651,1.16035303709878,0.25269022941334,0.150060385211282,-1.40898987206319,0.214225281598522,-0.343243862670577,-0.755890667665544,-1.6,-4.5,-3.27083333333333,0,-5.9,-3.52708333333333,0.4,-5.9,-3,2.4,-3.1,-0.0791666666666666,2.4,-9.2,-2.8375,2.4,-9.2,-1.94305555555556,0.189797056388,0.393665158371,0.593115942029,0.1042261613071,0.393665158371,0.105110484011733,0.393665158371,0.4701690821255,0.593115942029
2016-12-03,3,-1.18157823290749,-0.218856846628961,0.571845198733401,0.0897884970501167,-1.39249415291821,-0.616858058568508,-0.25478643436089,-0.554534252461701,-1.2,-3.8,-2.47916666666667,-1.2,-4.5,-2.875,0,-5.9,-3.17777777777778,0.1,-2.8,-1.675,2.4,-3.1,-0.877083333333334,2.4,-9.2,-2.45,0.353672755538,0.377073906486,0.485648148148,0.271734905963,0.393665158371,0.187375026050733,0.393665158371,0.5393820450885,0.593115942029
2016-12-04,3,-1.16585667474861,-0.153180185499069,-0.226042224566751,0.36101199377536,-1.39249415291821,-0.893885838624185,-0.962445860838384,-0.621653057529649,-3.1,-9.1,-5.225,-1.2,-9.1,-3.85208333333333,-1.2,-9.1,-3.65833333333333,-3.1,-11.6,-6.8375,0.1,-11.6,-4.25625,2.4,-11.6,-2.86388888888889,0.0699572483482,0.187028657617,0.421296296296,0.2118150019431,0.377073906486,0.204475686758067,0.393665158371,0.453472222222,0.593115942029
2016-12-05,2,-1.16978706428833,-0.678593474538209,-0.505302822721804,-0.482794440480952,-1.39249415291821,-0.893885838624185,-1.13936071745776,-1.15860349807323,-7.1,-12.6,-9.56666666666667,-3.1,-12.6,-7.39583333333333,-1.2,-12.6,-5.75694444444445,-10,-12.6,-10.9416666666667,-3.1,-12.6,-8.88958333333333,0.1,-12.6,-6.48472222222222,0.183832102604,0.286576168929,0.106944444444,0.1268946754761,0.286576168929,0.202487368830067,0.377073906486,0.26412037037,0.485648148148
2016-12-06,2,-1.17175225905819,-0.612916813408316,-0.784563420876857,-0.663610104964448,-1.39249415291821,-1.03239972865202,-1.22781814576744,-1.35995991327707,-5.1,-15,-10.5166666666667,-5.1,-15,-10.0416666666667,-3.1,-15,-8.43611111111111,-10.7,-17,-14.0666666666667,-10,-17,-12.5041666666667,-3.1,-17,-10.6152777777778,0.342013214147,0.334841628959,0.0878472222222,0.2629226583755,0.334841628959,0.198600855033067,0.334841628959,0.0973958333330997,0.421296296296
2016-12-07,2,-1.17568264859791,-0.612916813408316,-0.744669049711849,-0.874561713528525,-1.41448844511152,-1.03239972865202,-1.31627557407713,-1.42707871834502,-3.1,-18.6,-14.5541666666667,-3.1,-18.6,-12.5354166666667,-3.1,-18.6,-11.5458333333333,-17.5,-25.3,-21.6,-10.7,-25.3,-17.8333333333333,-10,-25.3,-15.5361111111111,0.159347065682,0.26395173454,0.187962962963,0.2506801399145,0.334841628959,0.228397460811,0.334841628959,0.1379050925926,0.187962962963
2017-01-11,2,-0.666697203204162,-0.612916813408316,-0.784563420876857,0.0295166088889516,-0.826141128940607,-0.893885838624185,-1.22781814576744,-0.89012827780144,2.8,-10.7,-3.14166666666667,2.8,-14.3,-4.36875,2.8,-18.6,-7.75833333333334,-12.2,-23.8,-20.3,-12.2,-23.8,-18.7833333333333,-12.2,-23.8,-18.0861111111111,0.29731830548,0.410256410256,0.344907407407,0.363389040031,0.482654600302,0.304832232154333,0.482654600302,0.3435185185185,0.492013888889
2017-01-12,2,-0.668662397974022,-0.678593474538209,-0.784563420876857,-0.904697657609108,-0.820642555892281,-0.755371948596347,-1.05090328914807,-1.29284110820913,2.8,-10.7,-3.575,2.8,-11.1,-3.76875,2.8,-18.6,-7.25694444444445,-4.2,-19.4,-13.2166666666667,-4.2,-23.8,-16.7583333333333,-4.2,-23.8,-16.9277777777778,0.0843373493976,0.134238310709,0.318981481481,0.1908278274388,0.410256410256,0.270371809819867,0.482654600302,0.331944444444,0.344907407407
2017-01-14,2,-0.664732008434302,-0.612916813408316,-0.784563420876857,-0.904697657609108,-0.793149690650649,-0.755371948596347,-0.873988432528698,-1.02436588793734,6.4,-10.5,-1.70833333333333,6.4,-11.1,-3.0375,6.4,-18.6,-5.97916666666667,1.9,-5,-1.75416666666667,1.9,-10.3,-4.46666666666667,1.9,-19.4,-7.38333333333333,0.103381267003,0.116138763198,0.322800925926,0.0899727944031501,0.117647058824,0.0880943127346333,0.134238310709,0.288599537037,0.322800925926
2017-01-15,2,-0.662766813664442,-0.678593474538209,-0.784563420876857,-0.904697657609108,-0.787651117602323,-0.893885838624185,-1.05090328914807,-1.09148469300528,8.6,-10.5,-0.216666666666668,8.6,-11.1,-1.97083333333333,8.6,-18.6,-4.2125,3.4,-1.5,0.429166666666667,3.4,-5,-0.662500000000001,3.4,-10.3,-2.83472222222222,0.112708900117,0.177978883861,0.38912037037,0.10804508356,0.177978883861,0.0975514963077666,0.177978883861,0.355960648148,0.38912037037
2017-01-20,3,-0.214702406136355,0.503586425799857,1.32983825086855,2.92256724062488,-0.457736734702748,-0.893885838624185,-1.13936071745776,-0.420296642325805,8.6,-9.5,0.954166666666665,8.6,-10.7,-1.18333333333333,8.6,-14.3,-2.6875,-0.3,-5,-2.7875,2.3,-5,-1.34166666666667,2.3,-5,-0.468055555555556,0.313641663428,0.336349924585,0.22662037037,0.20326467158965,0.358974358974,0.249514185775433,0.542986425339,0.391435185185,0.55625
2017-01-23,3,-0.198980847977475,-0.547240152278424,-0.585091565051819,-0.723881993125613,-0.435742442509443,-0.616858058568508,-0.608616147599637,-0.89012827780144,8.6,-1.8,2.14583333333333,8.6,-10.7,-0.658333333333332,8.6,-11.1,-1.725,-3.2,-9.4,-6.93333333333333,-3.2,-9.4,-6.35,-1.4,-11.1,-6.78055555555556,0.0753983676642,0.119155354449,0.296527777778,0.2157015157406,0.446455505279,0.2335794792074,0.449472096531,0.299189814815,0.368402777778
2017-01-24,2,-0.202911237517195,-0.612916813408316,-0.704774678546842,-0.723881993125613,-0.446739588606095,-0.893885838624185,-0.962445860838384,-0.89012827780144,8.6,-1.8,2.4875,8.6,-10.5,0.331250000000001,8.6,-11.1,-1.15138888888889,-0.3,-13.5,-9.24583333333333,-0.3,-13.5,-8.08958333333333,-0.3,-13.5,-7.31527777777778,0.0967741935484,0.137254901961,0.307175925926,0.0860862806063001,0.137254901961,0.176059075009867,0.446455505279,0.301851851852,0.307175925926
2017-01-26,2,-0.204876432287055,-0.744270135668101,-0.90424653437188,-0.964969545770273,-0.479731026896053,-0.893885838624185,-0.962445860838384,-1.15860349807323,7.4,-1.8,1.37083333333333,8.6,-10.5,0.568750000000001,8.6,-11.1,-0.822222222222224,0.9,-8.6,-3.82916666666667,0.9,-8.6,-4.20208333333333,0.9,-13.5,-5.88333333333333,0.0532452390206,0.134238310709,0.390740740741,0.0454722114263501,0.134238310709,0.0625728721337,0.137254901961,0.4131944444445,0.435648148148
2017-01-28,2,-0.206841627056915,-0.678593474538209,-0.824457792041865,-0.964969545770273,-0.441241015557769,0.629766951682037,0.27595813549723,-0.218940227121962,7.4,-1.8,1.33333333333333,8.6,-9.5,1.14375,8.6,-10.7,-0.344444444444446,5.1,-0.3,2.4,5.1,-1.3,1.28958333333333,5.1,-8.6,-0.416666666666667,0.531675087447,0.450980392157,0.42037037037,0.347260007773,0.450980392157,0.249255084855533,0.450980392157,0.3899884259255,0.42037037037
2017-01-31,2,-0.198980847977475,-0.612916813408316,-0.744669049711849,-0.663610104964448,-0.358762419832875,-0.616858058568508,-0.697073575909324,0.0495349931498292,7.4,-8.5,-0.225000000000001,8.6,-8.5,0.960416666666668,8.6,-10.7,-0.51388888888889,-6.9,-18.4,-13.0333333333333,-0.5,-18.4,-8.81458333333333,4,-18.4,-5.35277777777778,0.572483482316,0.497737556561,0.10162037037,0.3666925767585,0.497737556561,0.452260655525333,0.500754147813,0.204108796296,0.501851851852
2017-02-01,2,-0.198980847977475,-0.547240152278424,-0.704774678546842,-0.81428982536736,-0.347765273736222,-0.47834416854067,-0.697073575909324,-0.755890667665544,2.6,-8.5,-2.05,8.6,-8.5,0.218750000000001,8.6,-10.5,-0.462500000000001,-7.3,-21.3,-16.325,-6.9,-21.3,-14.6791666666667,-0.5,-21.3,-11.3180555555556,0.515351729499,0.438914027149,0.163425925926,0.5439176059075,0.497737556561,0.416245627672,0.497737556561,0.132523148148,0.306597222222
2017-02-02,2,-0.200946042747335,-0.612916813408316,-0.704774678546842,-0.81428982536736,-0.320272408494591,-0.0628024984571547,-0.343243862670577,-0.554534252461701,2.6,-8.5,-1.88333333333333,7.4,-8.5,-0.245833333333332,8.6,-10.5,-0.236111111111113,-5.1,-21.9,-16.1375,-5.1,-21.9,-16.23125,-5.1,-21.9,-15.1652777777778,0.409638554217,0.437405731523,0.168981481481,0.462495141858,0.438914027149,0.499157922010667,0.497737556561,0.1662037037035,0.168981481481
2017-02-07,2,-0.102686304254334,-0.612916813408316,-0.744669049711849,-0.45265849640037,-0.237793812769697,-1.03239972865202,-0.873988432528698,-0.688771862597596,2.4,-8.5,-2.8625,7.4,-8.5,-0.764583333333332,8.6,-9.5,-0.191666666666668,-15.5,-21.2,-18.8208333333333,-14.7,-21.2,-18.6270833333333,-11,-21.2,-17.9152777777778,0.126700349786,0.197586726998,0.292361111111,0.1937427127865,0.42383107089,0.213240057002,0.42383107089,0.297337962963,0.302314814815
2017-02-12,3,0.0859723936522289,-0.678593474538209,-0.624985936216827,0.300740105614195,-0.0343466099816259,1.18382251179339,0.364415563806917,-0.0847026169860664,2.4,-8.5,-2.29583333333333,7.4,-8.5,-0.858333333333332,8.6,-9.5,-0.093055555555557,0.9,-3,-1.95833333333333,0.9,-5.3,-3.06875,0.9,-10.3,-2.93194444444444,0.170229304314,0.294117647059,0.382523148148,0.1898561989895,0.294117647059,0.186811763181667,0.405731523379,0.4252314814815,0.518634259259
2017-02-13,2,0.089902783191949,-0.612916813408316,-0.784563420876857,-0.754017937206195,-0.0123523177883208,0.352739171626361,0.983617561974725,0.452247823557516,10.9,-7.5,1.26666666666667,10.9,-8.5,-0.258333333333332,10.9,-8.5,0.652777777777776,12.8,-0.3,3.22916666666667,12.8,-3,0.635416666666666,12.8,-5.3,-0.969444444444445,0.221531286436,0.321266968326,0.265972222222,0.195880295375,0.321266968326,0.200414561471667,0.321266968326,0.324247685185,0.467939814815
2017-02-14,4,0.089902783191949,-0.744270135668101,-0.824457792041865,-0.934833601689691,0.0536305587915942,0.629766951682037,0.629787848735978,1.05631706916905,10.9,-7.2,3.37916666666667,10.9,-8.5,0.631250000000001,10.9,-8.5,0.843055555555554,7.1,-1.4,3.84166666666667,12.8,-1.4,3.53541666666667,12.8,-3,1.70416666666667,0.674310143801,0.668174962293,0.472800925926,0.4479207151185,0.668174962293,0.355356911517,0.668174962293,0.369386574074,0.472800925926
2017-02-17,3,0.272665896788932,-0.744270135668101,1.05057765271349,2.07876080636857,0.114114862323183,-0.201316388484993,-0.0778715777415166,0.183772603285725,10.9,-0.3,4.03333333333333,10.9,-8.5,0.585416666666668,10.9,-8.5,0.834722222222221,1.6,-2.8,-0.937499999999999,3.8,-2.8,0.333333333333333,5.2,-2.8,1.17916666666667,0.171006607073,0.337858220211,0.391782407407,0.436455499417,0.843137254902,0.44591268299,0.843137254902,0.4504050925925,0.509027777778
2017-02-18,3,0.251048754320471,-0.744270135668101,-0.90424653437188,0.451419826017108,0.130610581468162,-0.339830278512832,-0.343243862670577,-0.218940227121962,10.9,-1.4,3.63333333333333,10.9,-8.5,0.995833333333334,10.9,-8.5,0.688888888888887,-0.2,-11.8,-7.2125,1.6,-11.8,-4.075,3.8,-11.8,-2.18194444444444,0.0998834045861,0.162895927602,0.367476851852,0.13544500582955,0.337858220211,0.324264801140033,0.843137254902,0.3796296296295,0.509027777778
2017-02-20,2,0.284457065408092,0.306556442410179,-0.0664647399067204,-0.392386608239204,0.174599165854772,0.0757113915706837,-0.431701290980264,-0.487415447393753,6.2,-1.4,1.65416666666667,10.9,-7.2,1.70625,10.9,-8.5,0.454166666666665,4.1,-5.6,-2.59166666666667,4.1,-7.6,-3.70416666666667,4.1,-11.8,-4.87361111111111,0.197046249514,0.334841628959,0.448726851852,0.2572872133695,0.396681749623,0.204819277108367,0.396681749623,0.4383680555555,0.448726851852
2017-02-21,2,0.282491870638232,-0.547240152278424,-0.146253482236736,-0.301978775997457,0.147106300613141,-0.755371948596347,-0.431701290980264,-0.688771862597596,4.2,-1.4,0.541666666666666,10.9,-7.2,1.96041666666667,10.9,-8.5,0.601388888888887,1.3,-13.5,-5.77083333333333,4.1,-13.5,-4.18125,4.1,-13.5,-4.39305555555556,0.157792460163,0.259426847662,0.411921296296,0.1774193548385,0.334841628959,0.224122295634,0.396681749623,0.430324074074,0.448726851852
2017-02-23,2,0.262839922939631,-0.678593474538209,-0.864352163206872,-0.904697657609108,0.169100592806446,0.214225281598522,-0.0778715777415166,-0.420296642325805,3.2,-3.4,-0.250000000000001,10.9,-3.4,1.84375,10.9,-8.5,0.463888888888887,-0.6,-18.6,-11.65,1.2,-18.6,-9.7625,1.3,-18.6,-8.43194444444445,0.137971239798,0.221719457014,0.449537037037,0.119315973572,0.221719457014,0.132141469102333,0.259426847662,0.4042824074075,0.449537037037
2017-02-24,2,0.264805117709491,-0.678593474538209,-0.824457792041865,-0.964969545770273,0.141607727564814,-0.893885838624185,-0.431701290980264,-0.487415447393753,3.2,-4.7,-1.225,6.2,-4.7,0.364583333333334,10.9,-7.5,0.524999999999999,-2.2,-11.3,-8.24166666666667,-0.6,-18.6,-9.94583333333333,1.2,-18.6,-9.25555555555555,0.0967741935484,0.188536953243,0.311689814815,0.1173727166732,0.221719457014,0.111802046897467,0.221719457014,0.380613425926,0.449537037037
2017-02-25,2,0.256944338630051,-0.678593474538209,-0.824457792041865,-0.934833601689691,0.196593458048077,0.906794731737714,0.0105858505681702,0.116653798217777,1.3,-4.7,-2.59166666666667,5.9,-4.7,-0.712499999999999,10.9,-7.2,0.274999999999999,-2.7,-17.8,-10.7666666666667,-2.2,-17.8,-9.50416666666667,-0.6,-18.6,-10.2194444444444,0.172172561213,0.238310708899,0.430555555556,0.1344733773807,0.238310708899,0.1356393315198,0.238310708899,0.3711226851855,0.449537037037
2017-02-26,1,0.260874728169771,-0.612916813408316,-0.784563420876857,-0.904697657609108,0.185596311951424,-0.339830278512832,0.364415563806917,-0.151821422054014,0,-4.7,-3.0875,3.2,-4.7,-1.46041666666667,10.9,-7.2,0.230555555555554,-4.7,-11.6,-8.74583333333333,-2.7,-17.8,-9.75625,-2.2,-17.8,-9.25138888888889,0.434900893898,0.530920060332,0.111342592593,0.3035367275555,0.530920060332,0.234615882886467,0.530920060332,0.2709490740745,0.430555555556
2017-02-27,1,0.249083559550611,-0.744270135668101,-0.824457792041865,-0.934833601689691,0.196593458048077,-0.616858058568508,-0.608616147599637,-0.0175838119181186,0,-6.4,-3.51666666666667,3.2,-6.4,-1.79791666666667,10.9,-6.4,0.12361111111111,-3,-18.4,-13.0583333333333,-3,-18.4,-10.9020833333333,-2.7,-18.4,-10.8569444444444,0.0738437621454,0.156862745098,0.38275462963,0.2543723280217,0.530920060332,0.226972405752133,0.530920060332,0.2470486111115,0.430555555556
2017-03-04,3,0.420055504528434,0.043849797890609,1.25004950853853,1.17468248395109,0.323060638159581,0.214225281598522,1.24898984690379,1.66038631478058,-1,-6.5,-3.825,3.2,-6.5,-2.75625,6.2,-6.5,-1.28611111111111,-1.5,-12.1,-7.10833333333333,0.3,-12.1,-4.89583333333333,1.3,-12.1,-4.01111111111111,0.221531286436,0.266968325792,0.353703703704,0.410998834046,0.690799396682,0.408861251457667,0.690799396682,0.4427083333335,0.531712962963
2017-03-05,3,0.420055504528434,-0.612916813408316,-0.345725338061774,0.662371434581186,0.356052076449538,0.214225281598522,0.27595813549723,1.05631706916905,-1,-6.5,-3.65,1.3,-6.5,-3.12083333333333,5.9,-6.5,-1.69166666666667,-1.6,-19.6,-13.3291666666667,-1.5,-19.6,-10.21875,0.3,-19.6,-7.70694444444444,0.176836377769,0.266968325792,0.3375,0.1991838321025,0.266968325792,0.332944681953667,0.690799396682,0.345601851852,0.531712962963
2017-03-08,3,0.484906931933815,-0.0218268632392836,0.133007115918318,-0.0307552792722136,0.323060638159581,-0.47834416854067,-0.0778715777415166,-0.554534252461701,-1,-6.5,-3.7,0,-6.5,-3.44375,3.2,-6.5,-2.33333333333333,-3.4,-9.2,-6.725,-2.7,-9.7,-7.12291666666667,-2.7,-11.2,-7.46666666666667,0.257675864749,0.420814479638,0.511805555556,0.314418966187,0.420814479638,0.309107397331,0.420814479638,0.5166087962965,0.521412037037
