"Date","danger_ratings","squam_SWE","Squam_Daily_tot_precip","Squam_Two_day_tot_precip","Squam_Three_day_tot_precip","nos_SWE","Nos_Daily_tot_precip","Nos_Two_day_tot_precip","Nos_Three_day_tot_precip","squam_daily_max_temp","squam_daily_min_temp","squam_daily_mean_temp","squam_two_day_max_temp","squam_two_day_min_temp","squam_two_day_mean_temp","squam_three_day_max_temp","squam_three_day_min_temp","squam_three_day_mean_temp","nos_daily_max_temp","nos_daily_min_temp","nos_daily_mean_temp","nos_two_day_max_temp","nos_two_day_min_temp","nos_two_day_mean_temp","nos_three_day_max_temp","nos_three_day_min_temp","nos_three_day_mean_temp","Daily_max_wind","Daily_mean_wind","Two_Day_max_wind","Two_Day_mean_wind","Three_Day_max_wind","Three_Day_mean_wind"
2011-11-17,3,176.291021671827,31.0371517027864,39.7275541795665,39.7275541795665,51,16,26,27,-1.9,-7.5,-5.01666666666667,-1.9,-9.5,-6.42916666666667,-1.8,-9.5,-6.54722222222222,-1.6,-8.7,-5.07083333333333,-1.6,-8.7,-5.19583333333333,-1.6,-11.3,-5.76388888888889,11,4.125,11,2.5625,11,2.34722222222222
2011-11-18,3,176.291021671827,0,31.0371517027864,39.7275541795665,51,2,18,28,-1,-9.3,-7.22916666666667,-1,-9.3,-6.12291666666667,-1,-9.5,-6.69583333333333,-8.7,-13.6,-12.0166666666667,-1.6,-13.6,-8.54375,-1.6,-13.6,-7.46944444444444,6,1.91666666666667,11,3.02083333333333,11,2.34722222222222
2011-11-19,3,176.291021671827,0,0,31.0371517027864,51,4,6,22,-0.1,-14.9,-10.0708333333333,-0.1,-14.9,-8.65,-0.1,-14.9,-7.43888888888889,-6.8,-22.4,-16.5041666666667,-6.8,-22.4,-14.2604166666667,-1.6,-22.4,-11.1972222222222,4,2.5,6,2.20833333333333,11,2.84722222222222
2011-11-20,2,176.291021671827,0,0,0,55,4,8,10,-6.4,-12.7,-10.6625,-0.1,-14.9,-10.3666666666667,-0.1,-14.9,-9.32083333333333,-4.6,-13.1,-9.17083333333333,-4.6,-22.4,-12.8375,-4.6,-22.4,-12.5638888888889,4,1,4,1.75,6,1.80555555555556
2011-11-21,3,187.46439628483,11.1733746130031,11.1733746130031,11.1733746130031,61,6,10,14,-4,-10.6,-7.27083333333333,-4,-12.7,-8.96666666666667,-0.1,-14.9,-9.33472222222222,-2.9,-6.8,-5.5125,-2.9,-13.1,-7.34166666666667,-2.9,-22.4,-10.3958333333333,0,0,4,0.5,4,1.16666666666667
2011-11-22,5,248.297213622291,60.8328173374613,72.0061919504644,72.0061919504644,106,47,53,57,-0.4,-4.4,-2.54166666666667,-0.4,-10.6,-4.90625,-0.4,-12.7,-6.825,-0.4,-4.1,-2.19166666666667,-0.4,-6.8,-3.85208333333333,-0.4,-13.1,-5.625,11,4.54166666666667,11,2.27083333333333,11,1.84722222222222
2011-11-23,4,269.402476780186,21.1052631578947,81.938080495356,93.1114551083591,109,3,50,56,-1.3,-3.2,-2.60416666666667,-0.4,-4.4,-2.57291666666667,-0.4,-10.6,-4.13888888888889,-1.9,-4.2,-3,-0.4,-4.2,-2.59583333333333,-0.4,-6.8,-3.56805555555556,9,2.70833333333333,11,3.625,11,2.41666666666667
2011-11-24,4,274.368421052632,4.96594427244582,26.0712074303406,86.9040247678018,113,7,10,57,-4.2,-6.2,-5.27916666666667,-1.3,-6.2,-3.94166666666667,-0.4,-6.2,-3.475,-3.3,-6.1,-5.37083333333333,-1.9,-6.1,-4.18541666666667,-0.4,-6.1,-3.52083333333333,9,4.625,9,3.66666666666667,11,3.95833333333333
2011-11-25,4,296.715170278638,22.3467492260062,27.312693498452,48.4179566563467,118,7,14,17,-0.9,-9.3,-4.6875,-0.9,-9.3,-4.98333333333333,-0.9,-9.3,-4.19027777777778,-2.6,-6.4,-4.45833333333333,-2.6,-6.4,-4.91458333333333,-1.9,-6.4,-4.27638888888889,7,3.58333333333333,9,4.10416666666667,9,3.63888888888889
2011-11-26,4,314.095975232198,17.3808049535604,39.7275541795665,44.6934984520124,133,15,22,29,-1.6,-6.1,-4.4,-0.9,-9.3,-4.54375,-0.9,-9.3,-4.78888888888889,2.4,-5.5,-2.1875,2.4,-6.4,-3.32291666666667,2.4,-6.4,-4.00555555555556,7,3.5,7,3.54166666666667,9,3.90277777777778
2011-11-27,4,394.792569659443,80.6965944272446,98.0773993808049,120.424148606811,157,25,40,47,2.1,-1.2,0.879166666666667,2.1,-6.1,-1.76041666666667,2.1,-9.3,-2.73611111111111,2.5,-1.8,1.00416666666667,2.5,-5.5,-0.714583333333333,2.5,-6.4,-1.94444444444444,11,6.70833333333333,11,5.10416666666667,11,4.59722222222222
2011-11-28,3,397.275541795666,2.48297213622294,83.1795665634675,100.560371517028,157,4,29,44,-0.4,-5.5,-3.575,2.1,-5.5,-1.34791666666667,2.1,-6.1,-2.36527777777778,-1.7,-5.7,-4.19166666666667,2.5,-5.7,-1.59375,2.5,-5.7,-1.87361111111111,4,1.41666666666667,11,4.0625,11,3.875
2011-11-29,3,397.275541795666,0,2.48297213622294,83.1795665634675,158,4,8,33,-4.2,-4.9,-4.62916666666667,-0.4,-5.5,-4.10208333333333,2.1,-5.5,-2.44166666666667,0.1,-3.3,-1.5625,0.1,-5.7,-2.87708333333333,2.5,-5.7,-1.58333333333333,6,1.08333333333333,6,1.25,11,3.06944444444444
2011-11-30,3,401,3.72445820433433,3.72445820433433,6.20743034055727,155,0,4,8,4.2,-6.2,-3.30416666666667,4.2,-6.2,-3.96666666666667,4.2,-6.2,-3.83611111111111,-2,-10.8,-6.47916666666667,0.1,-10.8,-4.02083333333333,0.1,-10.8,-4.07777777777778,6,1.66666666666667,6,1.375,6,1.38888888888889
2011-12-01,3,401,0,3.72445820433433,3.72445820433433,158,8,8,12,0.1,-5.9,-3.2625,4.2,-6.2,-3.28333333333333,4.2,-6.2,-3.73194444444444,4.1,-9.5,-1.29166666666667,4.1,-10.8,-3.88541666666667,4.1,-10.8,-3.11111111111111,6,1.83333333333333,6,0.916666666666667,6,0.611111111111111
2011-12-02,3,401,2,2,2,143,5,13,13,4.8,-7,-3.24166666666667,4.8,-7,-3.25208333333333,4.8,-7,-3.26944444444444,0.9,-12.2,-5.17083333333333,4.1,-12.2,-3.23125,4.1,-12.2,-4.31388888888889,4,2.25,6,2.04166666666667,6,1.36111111111111
2011-12-03,3,399,1,3,3,152,13,18,26,2.8,-7.2,-4.51666666666667,4.8,-7.2,-3.87916666666667,4.8,-7.2,-3.67361111111111,4,-3.3,-1.02083333333333,4,-12.2,-3.09583333333333,4.1,-12.2,-2.49444444444444,4,1.33333333333333,4,1.79166666666667,6,1.80555555555556
2011-12-04,2,399,2,3,5,149,0,13,18,7.9,-4.1,-0.658333333333333,7.9,-7.2,-2.5875,7.9,-7.2,-2.80555555555556,-1,-9.5,-5.91666666666667,4,-9.5,-3.46875,4,-12.2,-4.03611111111111,6,3,6,2.16666666666667,6,2.19444444444444
2011-12-05,2,398,0,2,3,148,3,3,16,4.6,-5.4,-2.3,7.9,-5.4,-1.47916666666667,7.9,-7.2,-2.49166666666667,0.3,-7,-4.60833333333333,0.3,-9.5,-5.2625,4,-9.5,-3.84861111111111,4,2.91666666666667,6,2.95833333333333,6,2.41666666666667
2011-12-06,2,399,1,1,3,154,12,15,15,5,-4.9,-1.6625,5,-5.4,-1.98125,7.9,-5.4,-1.54027777777778,7.3,-2,2.64166666666667,7.3,-7,-0.983333333333333,7.3,-9.5,-2.62777777777778,4,1.58333333333333,4,2.25,6,2.5
2011-12-07,2,398,1,2,2,156,14,26,29,-1.1,-5.1,-3.65416666666667,5,-5.1,-2.65833333333333,5,-5.4,-2.53888888888889,0.2,-10.5,-5.65,7.3,-10.5,-1.50416666666667,7.3,-10.5,-2.53888888888889,4,0.916666666666667,4,1.25,4,1.80555555555556
2011-12-08,2,397,3,4,5,148,6,20,32,5.5,-7.8,-4.63333333333333,5.5,-7.8,-4.14375,5.5,-7.8,-3.31666666666667,-1.5,-12.6,-8.67083333333333,0.2,-12.6,-7.16041666666667,7.3,-12.6,-3.89305555555556,4,1.91666666666667,4,1.41666666666667,4,1.47222222222222
2011-12-09,2,398,2,5,6,153,9,15,29,13.5,-1.2,2.525,13.5,-7.8,-1.05416666666667,13.5,-7.8,-1.92083333333333,5.9,-5.8,-1.875,5.9,-12.6,-5.27291666666667,5.9,-12.6,-5.39861111111111,4,2.41666666666667,4,2.16666666666667,4,1.75
2011-12-10,1,397,1,3,6,155,11,20,26,3.6,-3.6,0.0541666666666666,13.5,-3.6,1.28958333333333,13.5,-7.8,-0.684722222222222,6.2,-1.5,1.84166666666667,6.2,-5.8,-0.0166666666666663,6.2,-12.6,-2.90138888888889,6,1.91666666666667,6,2.16666666666667,6,2.08333333333333
2011-12-11,1,396,3,4,6,156,14,25,34,0.7,-8.5,-5.65416666666667,3.6,-8.5,-2.8,13.5,-8.5,-1.025,-2.6,-8.3,-6.5125,6.2,-8.3,-2.33541666666667,6.2,-8.3,-2.18194444444444,7,3.29166666666667,7,2.60416666666667,7,2.54166666666667
2011-12-12,1,393,3,6,7,146,4,18,29,-1.3,-10.5,-7.3,0.7,-10.5,-6.47708333333333,3.6,-10.5,-4.3,0.3,-14.6,-9.5875,0.3,-14.6,-8.05,6.2,-14.6,-4.75277777777778,4,2.25,7,2.77083333333333,7,2.48611111111111
2011-12-13,1,393,4,7,10,154,14,18,32,-3.6,-6.6,-4.975,-1.3,-10.5,-6.1375,0.7,-10.5,-5.97638888888889,2.1,-3.7,-1.14166666666667,2.1,-14.6,-5.36458333333333,2.1,-14.6,-5.74722222222222,2,0.75,4,1.5,7,2.09722222222222
2011-12-14,1,398,5,9,12,155,6,20,24,-3.2,-5.6,-4.7,-3.2,-6.6,-4.8375,-1.3,-10.5,-5.65833333333333,1.9,-4.9,-0.341666666666667,2.1,-4.9,-0.741666666666666,2.1,-14.6,-3.69027777777778,6,0.5,6,0.625,6,1.16666666666667
2011-12-15,2,405,7,12,16,153,4,10,24,-1,-4.9,-3.65833333333333,-1,-5.6,-4.17916666666667,-1,-6.6,-4.44444444444444,-0.4,-3.8,-2.25416666666667,1.9,-4.9,-1.29791666666667,2.1,-4.9,-1.24583333333333,2,0.25,6,0.375,6,0.5
2011-12-16,2,420,15,22,27,159,8,12,18,-1.8,-4,-3.2,-1,-4.9,-3.42916666666667,-1,-5.6,-3.85277777777778,3.1,-1.8,0.570833333333334,3.1,-3.8,-0.841666666666666,3.1,-4.9,-0.675,6,0.833333333333333,6,0.541666666666667,6,0.527777777777778
2011-12-17,3,427,11,26,33,161,6,14,18,1.6,-2.2,-0.608333333333333,1.6,-4,-1.90416666666667,1.6,-4.9,-2.48888888888889,4.9,2.6,3.65416666666667,4.9,-1.8,2.1125,4.9,-3.8,0.656944444444445,9,2.95833333333333,9,1.89583333333333,9,1.34722222222222
2011-12-18,3,449,22,33,48,163,4,10,18,4.4,-3.1,-0.554166666666667,4.4,-3.1,-0.58125,4.4,-4,-1.45416666666667,2.2,-6.4,-2.05833333333333,4.9,-6.4,0.797916666666667,4.9,-6.4,0.722222222222222,6,2.33333333333333,9,2.64583333333333,9,2.04166666666667
2011-12-19,2,447,3,25,36,164,8,12,18,-2.5,-4.5,-3.32916666666667,4.4,-4.5,-1.94166666666667,4.4,-4.5,-1.49722222222222,3,-7.1,-1.32916666666667,3,-7.1,-1.69375,4.9,-7.1,0.0888888888888891,6,3,6,2.66666666666667,9,2.76388888888889
2011-12-20,2,452,7,10,32,166,15,23,27,-0.6,-3.6,-2.55,-0.6,-4.5,-2.93958333333333,4.4,-4.5,-2.14444444444444,2.9,-1.7,0.5875,3,-7.1,-0.370833333333333,3,-7.1,-0.933333333333333,6,2.66666666666667,6,2.83333333333333,6,2.66666666666667
2011-12-21,2,447,2,9,12,158,9,24,32,-0.7,-9.5,-5.97916666666667,-0.6,-9.5,-4.26458333333333,-0.6,-9.5,-3.95277777777778,-2.3,-13.1,-8.4,2.9,-13.1,-3.90625,3,-13.1,-3.04722222222222,4,2.5,6,2.58333333333333,6,2.72222222222222
2011-12-22,2,446,2,4,11,156,30,39,54,2.8,-9.2,-5.86666666666667,2.8,-9.5,-5.92291666666667,2.8,-9.5,-4.79861111111111,2.9,-4.8,-1.825,2.9,-13.1,-5.1125,2.9,-13.1,-3.2125,4,2,4,2.25,6,2.38888888888889
2011-12-23,2,448,3,5,7,156,24,54,63,-2.3,-5.8,-3.95,2.8,-9.2,-4.90833333333333,2.8,-9.5,-5.26527777777778,1.4,-3.4,-0.608333333333333,2.9,-4.8,-1.21666666666667,2.9,-13.1,-3.61111111111111,7,2.29166666666667,7,2.14583333333333,7,2.26388888888889
2011-12-24,3,493,45,48,50,164,14,38,68,-1,-3.2,-2.29583333333333,-1,-5.8,-3.12291666666667,2.8,-9.2,-4.0375,3.6,-1.1,0.404166666666667,3.6,-3.4,-0.102083333333333,3.6,-4.8,-0.676388888888889,4,0.5,7,1.39583333333333,7,1.59722222222222
2011-12-25,3,511,19,64,67,178,16,30,54,-0.8,-2.5,-1.35416666666667,-0.8,-3.2,-1.825,-0.8,-5.8,-2.53333333333333,1.8,-2.1,0.345833333333333,3.6,-2.1,0.375,3.6,-3.4,0.0472222222222225,6,3.41666666666667,6,1.95833333333333,7,2.06944444444444
2011-12-26,4,518,7,26,71,183,9,25,39,-3.1,-4.8,-4.15416666666667,-0.8,-4.8,-2.75416666666667,-0.8,-4.8,-2.60138888888889,-1.5,-3.9,-2.96666666666667,1.8,-3.9,-1.31041666666667,3.6,-3.9,-0.738888888888889,7,3.625,7,3.52083333333333,7,2.51388888888889
2011-12-27,4,548,30,37,56,194,13,22,38,-1.7,-4.9,-3.82916666666667,-1.7,-4.9,-3.99166666666667,-0.8,-4.9,-3.1125,0.1,-3.3,-1.91666666666667,0.1,-3.9,-2.44166666666667,1.8,-3.9,-1.5125,7,2.66666666666667,7,3.14583333333333,7,3.23611111111111
2011-12-28,4,589,41,71,78,216,23,36,45,0.6,-2.6,-0.85,0.6,-4.9,-2.33958333333333,0.6,-4.9,-2.94444444444444,1.3,-2.1,-0.0499999999999998,1.3,-3.3,-0.983333333333333,1.3,-3.9,-1.64444444444444,13,7.08333333333333,13,4.875,13,4.45833333333333
2011-12-29,4,610,21,62,92,229,19,42,55,0.1,-4.6,-2,0.6,-4.6,-1.425,0.6,-4.9,-2.22638888888889,0.5,-4.1,-1.97916666666667,1.3,-4.1,-1.01458333333333,1.3,-4.1,-1.31527777777778,9,3.41666666666667,13,5.25,13,4.38888888888889
2011-12-30,4,638,29,50,91,248,20,39,62,-3.1,-5,-3.87083333333333,0.1,-5,-2.93541666666667,0.6,-5,-2.24027777777778,-1.6,-4.9,-3.44583333333333,0.5,-4.9,-2.7125,1.3,-4.9,-1.825,9,4.75,9,4.08333333333333,13,5.08333333333333
2011-12-31,4,637,0,29,50,247,4,24,43,-4.2,-9.9,-7.32083333333333,-3.1,-9.9,-5.59583333333333,0.1,-9.9,-4.39722222222222,-4.7,-9.5,-7.15833333333333,-1.6,-9.5,-5.30208333333333,0.5,-9.5,-4.19444444444444,4,1,9,2.875,9,3.05555555555556
2012-01-01,3,636,0,0,29,258,12,16,36,-2,-9.7,-7.20833333333333,-2,-9.9,-7.26458333333333,-2,-9.9,-6.13333333333333,4.5,-8.2,-3.75416666666667,4.5,-9.5,-5.45625,4.5,-9.5,-4.78611111111111,0,0,6,0.958333333333333,11,1.18055555555556
2012-01-02,3,638,2,2,2,263,11,23,27,2.7,-1.5,0.241666666666666,2.7,-9.7,-3.48333333333333,2.7,-9.9,-4.7625,5.7,0.3,4.12083333333333,5.7,-8.2,0.183333333333334,5.7,-9.5,-2.26388888888889,7,2.16666666666667,7,1.08333333333333,7,1.36111111111111
2012-01-03,4,668,30,32,32,268,13,24,36,-0.3,-2.2,-1.3125,2.7,-2.2,-0.535416666666667,2.7,-9.7,-2.75972222222222,3.1,-1.2,0.9625,5.7,-1.2,2.54166666666667,5.7,-8.2,0.443055555555556,7,4.45833333333333,7,3.3125,7,2.20833333333333
2012-01-05,4,783,23,115,145,337,15.4285714285714,72,85,0.7,-3.9,-1.8125,0.7,-3.9,-1.39166666666667,0.7,-3.9,-1.36527777777778,1.2,-4.5,-1.79166666666667,1.3,-4.5,-0.683333333333333,5,-4.5,0.216666666666667,7,3.375,15,5.39583333333333,15,5.08333333333333
2012-01-06,3,787,4,27,119,337,3,18.4285714285714,75,-3.4,-5.2,-4.20416666666667,0.7,-5.2,-3.00833333333333,0.7,-5.2,-2.32916666666667,-2.6,-5.8,-4.34583333333333,1.2,-5.8,-3.06875,1.3,-5.8,-1.90416666666667,0,0,7,1.6875,15,3.59722222222222
2012-01-07,3,796,9,13,36,339,5,8,23.4285714285714,-3.8,-5.6,-4.96666666666667,-2.6,-5.6,-4.5125,0.7,-5.6,-3.52777777777778,-0.9,-5.9,-3.99166666666667,-0.9,-5.9,-4.16875,1.2,-5.9,-3.37638888888889,0,0,0,0,7,1.125
2012-01-08,4,818,22,31,35,349,12,17,20,-0.9,-4.3,-2.85416666666667,-0.9,-5.6,-3.91041666666667,-0.9,-5.6,-3.95972222222222,4,-1.2,1.88333333333333,4,-5.9,-1.05416666666667,4,-5.9,-2.15138888888889,9,1.25,9,0.625,9,0.416666666666667
2012-01-08,4,818,22,31,35,349,12,17,20,-0.9,-4.3,-2.72083333333333,-0.9,-5.6,-3.8375,-0.9,-5.6,-3.93888888888889,4,-1.2,1.88333333333333,4,-5.9,-1.05416666666667,4,-5.9,-2.15138888888889,9,1.25,9,0.625,9,0.416666666666667
2012-01-09,4,844,26,48,57,355,14,26,31,0.3,-1.3,-0.416666666666667,0.3,-4,-1.44166666666667,0.3,-5.6,-2.59305555555556,3.6,-1.6,1.22916666666667,4,-1.6,1.55625,4,-5.9,-0.293055555555555,9,5.95833333333333,9,3.60416666666667,9,2.40277777777778
2012-01-10,3,842,1,27,49,346,0,14,26,0.5,-9.8,-4.90833333333333,0.5,-9.8,-2.6625,0.5,-9.8,-2.59722222222222,-2.8,-13.9,-9.30833333333333,3.6,-13.9,-4.03958333333333,4,-13.9,-2.06527777777778,6,2.75,9,4.35416666666667,9,3.31944444444444
2012-01-11,2,838,1,2,28,352,6,6,20,1.5,-12.4,-8.3625,1.5,-12.4,-6.63541666666667,1.5,-12.4,-4.5625,-1.1,-16,-11.2583333333333,-1.1,-16,-10.2833333333333,3.6,-16,-6.44583333333333,4,1.75,6,2.25,9,3.48611111111111
2012-01-12,2,838,0,1,2,359,11,17,17,3.4,-7.2,-3.87083333333333,3.4,-12.4,-6.01875,3.4,-12.4,-5.775,4.1,-9.3,-2.575,4.1,-16,-6.91666666666667,4.1,-16,-7.71388888888889,6,2,6,1.875,6,2.16666666666667
2012-01-13,2,836,0,0,1,365,12,23,29,2.9,-7.7,-4.05416666666667,3.4,-7.7,-3.9625,3.4,-12.4,-5.36388888888889,1.2,-5,-1.10833333333333,4.1,-9.3,-1.84166666666667,4.1,-16,-4.98055555555556,7,2.29166666666667,7,2.14583333333333,7,2.01388888888889
2012-01-14,2,856,20,20,20,372,10,22,33,-3.5,-7,-5.40416666666667,2.9,-7.7,-4.72916666666667,3.4,-7.7,-4.44305555555556,-1.3,-7.8,-5.11666666666667,1.2,-7.8,-3.1125,4.1,-9.3,-2.93333333333333,9,4.875,9,3.58333333333333,9,3.05555555555556
2012-01-15,3,855,1,21,21,366,1,11,23,-6.8,-12.7,-10.175,-3.5,-12.7,-7.78958333333333,2.9,-12.7,-6.54444444444444,-8.7,-16.6,-14.1041666666667,-1.3,-16.6,-9.61041666666667,1.2,-16.6,-6.77638888888889,6,1.91666666666667,9,3.39583333333333,9,3.02777777777778
2012-01-16,2,854,1,2,22,368,3,4,14,-8.5,-15.1,-12.3083333333333,-6.8,-15.1,-11.2416666666667,-3.5,-15.1,-9.29583333333333,-16.2,-24.9,-21.8041666666667,-8.7,-24.9,-17.9541666666667,-1.3,-24.9,-13.675,7,2.375,7,2.14583333333333,9,3.05555555555556
2012-01-17,3,863,9,10,11,371,6,9,10,-10,-12.2,-10.9083333333333,-8.5,-15.1,-11.6083333333333,-6.8,-15.1,-11.1305555555556,-23,-29.5,-27.275,-16.2,-29.5,-24.5395833333333,-8.7,-29.5,-21.0611111111111,6,1.91666666666667,7,2.14583333333333,7,2.06944444444444
2012-01-18,3,862,2,11,12,367,8,14,17,-12.2,-20.4,-15.975,-10,-20.4,-13.4416666666667,-8.5,-20.4,-13.0638888888889,-24.2,-36.5,-31.5,-23,-36.5,-29.3875,-16.2,-36.5,-26.8597222222222,9,2.625,9,2.27083333333333,9,2.30555555555556
2012-01-19,2,863,2,4,13,368,7,15,21,-5.3,-17.1,-13.825,-5.3,-20.4,-14.9,-5.3,-20.4,-13.5694444444444,-21.3,-33,-29.5,-21.3,-36.5,-30.5,-21.3,-36.5,-29.425,4,1.5,9,2.0625,9,2.01388888888889
2012-01-20,4,877,14,16,18,385,18,25,33,-1.7,-9.1,-5.60416666666667,-1.7,-17.1,-9.71458333333333,-1.7,-20.4,-11.8013888888889,1,-25.4,-9.95416666666667,1,-33,-19.7270833333333,1,-36.5,-23.6513888888889,2,0.5,4,1,9,1.54166666666667
2012-01-21,4,932,55,69,71,368,10,28,35,-1.5,-3.4,-2.11666666666667,-1.5,-9.1,-3.86041666666667,-1.5,-17.1,-7.18194444444444,0.4,-3.8,-0.933333333333333,1,-25.4,-5.44375,1,-33,-13.4625,11,5.125,11,2.8125,11,2.375
2012-01-22,3,954,22,77,91,391,30,40,58,-4,-6.4,-5.57916666666667,-1.5,-6.4,-3.84791666666667,-1.5,-9.1,-4.43333333333333,-3,-6.4,-5.1,0.4,-6.4,-3.01666666666667,1,-25.4,-5.32916666666667,9,2.58333333333333,11,3.85416666666667,11,2.73611111111111
2012-01-23,4,993,39,61,116,385,20,50,60,-3.7,-5.4,-4.59583333333333,-3.7,-6.4,-5.0875,-1.5,-6.4,-4.09722222222222,-3,-5.3,-4.12916666666667,-3,-6.4,-4.61458333333333,0.4,-6.4,-3.3875,9,5.75,9,4.16666666666667,11,4.48611111111111
2012-01-24,4,1044,51,90,112,433,49,69,99,-3.7,-5,-4.28333333333333,-3.7,-5.4,-4.43958333333333,-3.7,-6.4,-4.81944444444444,-1,-4.6,-2.94166666666667,-1,-5.3,-3.53541666666667,-1,-6.4,-4.05694444444444,11,6.25,11,6,11,4.86111111111111
2012-01-25,4,1072,28,79,118,439,23,72,92,-0.9,-6,-3.54583333333333,-0.9,-6,-3.91458333333333,-0.9,-6,-4.14166666666667,1.1,-6.4,-2.94583333333333,1.1,-6.4,-2.94375,1.1,-6.4,-3.33888888888889,11,7.04166666666667,11,6.64583333333333,11,6.34722222222222
2012-01-26,4,1088,16,44,95,449,21,44,93,-4,-6.7,-5.5625,-0.9,-6.7,-4.55416666666667,-0.9,-6.7,-4.46388888888889,-5.3,-7.3,-6.31666666666667,1.1,-7.3,-4.63125,1.1,-7.3,-4.06805555555556,6,3,11,5.02083333333333,11,5.43055555555556
2012-01-27,3,1088,0,16,44,465,29,50,73,-5.1,-9.7,-7.29166666666667,-4,-9.7,-6.42708333333333,-0.9,-9.7,-5.46666666666667,-3.1,-7.1,-5.6125,-3.1,-7.3,-5.96458333333333,1.1,-7.3,-4.95833333333333,7,5.04166666666667,7,4.02083333333333,11,5.02777777777778
2012-01-28,2,1104,16,16,32,491,31,60,81,-5.4,-6.3,-6.02916666666667,-5.1,-9.7,-6.66041666666667,-4,-9.7,-6.29444444444444,1.1,-4.3,-2.77083333333333,1.1,-7.1,-4.19166666666667,1.1,-7.3,-4.9,9,2.70833333333333,9,3.875,9,3.58333333333333
2012-01-29,4,1147,43,59,59,518,32,63,92,-0.4,-5.4,-2.2625,-0.4,-6.3,-4.14583333333333,-0.4,-9.7,-5.19444444444444,2.2,0.1,0.779166666666667,2.2,-4.3,-0.995833333333332,2.2,-7.1,-2.53472222222222,11,5.125,11,3.91666666666667,11,4.29166666666667
2012-01-30,3,1151,4,47,63,515,7,39,70,0,-2.6,-1.09583333333333,0,-5.4,-1.67916666666667,0,-6.3,-3.12916666666667,1.6,-1.6,-0.0333333333333332,2.2,-1.6,0.372916666666668,2.2,-4.3,-0.675,9,5.45833333333333,11,5.29166666666667,11,4.43055555555556
2012-01-31,2,1171,20,24,67,522,8,15,47,-1,-3.5,-2.7875,0,-3.5,-1.94166666666667,0,-5.4,-2.04861111111111,0.1,-2.5,-1.3625,1.6,-2.5,-0.697916666666666,2.2,-2.5,-0.205555555555556,6,1.58333333333333,9,3.52083333333333,11,4.05555555555556
2012-02-01,3,1199,28,48,52,521,6,14,21,4.9,-5,-1.5,4.9,-5,-1.74583333333333,4.9,-5,-1.54444444444444,-1.5,-6.4,-3.02083333333333,0.1,-6.4,-2.19166666666667,1.6,-6.4,-1.47222222222222,4,1.08333333333333,11,3.79166666666667,11,3.65277777777778
2012-02-02,3,1199,0,28,48,532,13,19,27,4.9,-5,-0.958333333333334,4.9,-5,-1.71041666666667,4.9,-5,-1.42222222222222,3.6,-6.7,-1.44166666666667,3.6,-6.7,-2.23125,3.6,-6.7,-1.94166666666667,4,1.5,4,1.29166666666667,11,3.02777777777778
2012-02-03,2,1199,1,1,29,541,9,22,28,12.7,-0.6,2.70416666666667,12.7,-5,0.779166666666667,12.7,-5,-0.279166666666667,10.4,-2,1.9125,10.4,-6.7,0.235416666666668,10.4,-6.7,-0.85,4,2.41666666666667,4,1.95833333333333,4,1.66666666666667
2012-02-04,3,1198,0,1,1,537,7,16,29,12.5,-2,2.425,12.7,-2,2.56458333333333,12.7,-5,1.32777777777778,9.9,-3.9,-0.0958333333333332,10.4,-3.9,0.908333333333334,10.4,-6.7,0.125,4,2.75,4,2.58333333333333,4,2.22222222222222
2012-02-05,2,1197,1,1,2,538,7,14,23,5.2,-3.6,-0.0541666666666676,12.5,-3.6,1.18541666666667,12.7,-3.6,1.69166666666667,4.2,-7.9,-1.99583333333333,9.9,-7.9,-1.04583333333333,10.4,-7.9,-0.0597222222222226,4,2.5,4,2.625,4,2.55555555555556
2012-02-06,2,1196,1,2,2,539,6,13,20,11.9,-3.1,1.38333333333333,11.9,-3.6,0.664583333333334,12.5,-3.6,1.25138888888889,3.4,-10.8,-4.57083333333333,4.2,-10.8,-3.28333333333333,9.9,-10.8,-2.22083333333333,6,3.16666666666667,6,2.83333333333333,6,2.80555555555556
2012-02-07,2,1195,1,2,3,545,6,12,19,9.7,-4.5,0.762499999999999,11.9,-4.5,1.07291666666667,11.9,-4.5,0.697222222222222,1.9,-14.1,-8.44166666666667,3.4,-14.1,-6.50625,4.2,-14.1,-5.00277777777778,9,4.08333333333333,9,3.625,9,3.25
2012-02-08,2,1199,4,5,6,543,5,11,17,0.4,-2.5,-0.775000000000001,9.7,-4.5,-0.00624999999999966,11.9,-4.5,0.456944444444444,5.5,-9.6,-1.29166666666667,5.5,-14.1,-4.86666666666667,5.5,-14.1,-4.76805555555556,4,1.58333333333333,9,2.83333333333333,9,2.94444444444444
2012-02-09,2,1204,5,9,10,549,13,18,24,1.2,-1.5,-0.545833333333334,1.2,-2.5,-0.660416666666666,9.7,-4.5,-0.186111111111111,5.1,-3.2,1.17083333333333,5.5,-9.6,-0.0604166666666657,5.5,-14.1,-2.85416666666667,4,1.25,4,1.41666666666667,9,2.30555555555556
2012-02-10,3,1219,15,20,24,552,6,19,24,3.8,0.1,1.025,3.8,-1.5,0.239583333333334,3.8,-2.5,-0.0986111111111112,4,0.1,1.70416666666667,5.1,-3.2,1.4375,5.5,-9.6,0.527777777777777,4,2,4,1.625,4,1.61111111111111
