"Date","danger_ratings","squam_SWE","Squam_Daily_tot_precip","Squam_Two_day_tot_precip","Squam_Three_day_tot_precip","nos_SWE","Nos_Daily_tot_precip","Nos_Two_day_tot_precip","Nos_Three_day_tot_precip","squam_daily_max_temp","squam_daily_min_temp","squam_daily_mean_temp","squam_two_day_max_temp","squam_two_day_min_temp","squam_two_day_mean_temp","squam_three_day_max_temp","squam_three_day_min_temp","squam_three_day_mean_temp","nos_daily_max_temp","nos_daily_min_temp","nos_daily_mean_temp","nos_two_day_max_temp","nos_two_day_min_temp","nos_two_day_mean_temp","nos_three_day_max_temp","nos_three_day_min_temp","nos_three_day_mean_temp","Daily_max_wind","Daily_mean_wind","Two_Day_max_wind","Two_Day_mean_wind","Three_Day_max_wind","Three_Day_mean_wind"
2011-11-27,4,-1.11320405698276,4.55561275086642,3.00848963942464,2.60385397443518,-1.11320405698276,2.43044752204394,2.22202155831034,1.66038631478058,-0.270819353571432,-0.692929439743268,-0.426978766763791,-0.270819353571432,-1.31969896163478,-0.764613538973207,-0.270819353571432,-1.72901783307414,-0.889416710494972,0.019027038648614,-0.482900056515578,-0.155577445037379,0.019027038648614,-0.91479081281965,-0.356202374063764,0.019027038648614,-1.01984532110983,-0.499760656611532,3.26360522460867,1.5275691141802,3.26360522460867,0.87866241270936,3.26360522460867,0.673596658564897
2011-11-28,3,-1.10832453312695,-0.581196816082422,2.41414996745555,2.00524029882833,-1.10832453312695,-0.47834416854067,1.24898984690379,1.45902989957673,-0.590599721883429,-1.2429516732399,-0.996720789639665,-0.270819353571432,-1.2429516732399,-0.711849778201728,-0.270819353571432,-1.31969896163478,-0.841982622528693,-0.471227333372224,-0.938136259106356,-0.762072685027444,0.019027038648614,-0.938136259106356,-0.458825065032412,0.019027038648614,-0.938136259106356,-0.491492477718324,0.432012345463201,-0.612980264697626,3.26360522460867,0.457294424741285,3.26360522460867,0.381448186907032
2011-11-29,3,-1.10832453312695,-0.744270135668101,-0.80518992237703,1.48145333267231,-1.10832453312695,-0.47834416854067,-0.608616147599637,0.720723043829307,-1.07666588171766,-1.16620438484502,-1.13156151161122,-0.590599721883429,-1.2429516732399,-1.06414115062544,-0.270819353571432,-1.2429516732399,-0.851753689338226,-0.261118316791865,-0.657990903665877,-0.455177339050114,-0.261118316791865,-0.938136259106356,-0.608625012038779,0.019027038648614,-0.938136259106356,-0.457609156371646,1.2410388823619,-0.74781802084741,1.2410388823619,-0.680399142772518,3.26360522460867,0.0555902762117206
2011-11-30,3,-1.10100524734323,-0.499660156289588,-0.755661616379608,-0.838174660304293,-1.10100524734323,-1.03239972865202,-0.962445860838384,-0.957247082869388,-0.00220384418935523,-1.33249017636726,-0.962077916405865,-0.00220384418935523,-1.33249017636726,-1.04681971400854,-0.00220384418935523,-1.33249017636726,-1.03012007255225,-0.506245502802284,-1.53344513941737,-1.02908622693165,-0.261118316791865,-1.53344513941737,-0.742131782990882,-0.261118316791865,-1.53344513941737,-0.748778750336403,1.2410388823619,-0.511851947585288,1.2410388823619,-0.629834984216349,1.2410388823619,-0.624216744376774
2011-12-01,3,-1.10100524734323,-0.744270135668101,-0.755661616379608,-0.913001369755152,-1.10100524734323,0.0757113915706837,-0.608616147599637,-0.688771862597596,-0.52664364822103,-1.29411653216982,-0.956748243600665,-0.00220384418935523,-1.33249017636726,-0.959413080003265,-0.00220384418935523,-1.33249017636726,-1.01679589053925,0.205790608942267,-1.38169973855378,-0.423563713870198,0.205790608942267,-1.53344513941737,-0.726324970400925,0.205790608942267,-1.53344513941737,-0.635942426617321,1.2410388823619,-0.444433069510396,1.2410388823619,-0.815236898922302,1.2410388823619,-0.938838175392937
2011-12-02,3,-1.10100524734323,-0.612916813408316,-0.824457792041865,-0.964969545770273,-1.10100524734323,-0.339830278512832,-0.166329006051203,-0.621653057529649,0.0745434442055239,-1.4348198942271,-0.954083407198065,0.0745434442055239,-1.4348198942271,-0.955415825399365,0.0745434442055239,-1.4348198942271,-0.957636522401532,-0.167736531645039,-1.69686326342432,-0.876368099139445,0.205790608942267,-1.69686326342432,-0.649965906504822,0.205790608942267,-1.69686326342432,-0.776339346647098,0.432012345463201,-0.275885874323165,1.2410388823619,-0.360159471916781,1.2410388823619,-0.635453224055922
2011-12-03,3,-1.10493563688295,-0.678593474538209,-0.784563420876857,-0.934833601689691,-1.10493563688295,0.768280841709876,0.27595813549723,0.250891408353673,-0.181280850444073,-1.46040232369206,-1.11717139503718,0.0745434442055239,-1.46040232369206,-1.03562740111762,0.0745434442055239,-1.46040232369206,-1.00933434861197,0.194117885798914,-0.657990903665877,-0.391950088690283,0.194117885798914,-1.69686326342432,-0.634159093914864,0.205790608942267,-1.69686326342432,-0.563960633899976,0.432012345463201,-0.646689703735072,0.432012345463201,-0.461287789029119,1.2410388823619,-0.455669549189544
2011-12-04,2,-1.10493563688295,-0.612916813408316,-0.784563420876857,-0.874561713528525,-1.10493563688295,-1.03239972865202,-0.166329006051203,-0.28605903218991,0.4710711009124,-1.06387466698518,-0.623643693275668,0.4710711009124,-1.46040232369206,-0.870407544156426,0.4710711009124,-1.46040232369206,-0.898299498503639,-0.389518271368751,-1.38169973855378,-0.963427159250288,0.194117885798914,-1.38169973855378,-0.677688623970286,0.194117885798914,-1.69686326342432,-0.743915115693339,1.2410388823619,0.0274990770138486,1.2410388823619,-0.309595313360612,1.2410388823619,-0.298358833681462
2011-12-05,2,-1.10690083165281,-0.744270135668101,-0.824457792041865,-0.934833601689691,-1.10690083165281,-0.616858058568508,-1.05090328914807,-0.420296642325805,0.0489610147405641,-1.23016045850742,-0.833632801800546,0.4710711009124,-1.23016045850742,-0.728638247538107,0.4710711009124,-1.46040232369206,-0.858149296704466,-0.237772870505158,-1.08988165996995,-0.810709031458083,-0.237772870505158,-1.38169973855378,-0.887068095354186,0.194117885798914,-1.38169973855378,-0.722028759799552,0.432012345463201,-0.00621036202359738,1.2410388823619,0.0106443574951252,1.2410388823619,-0.208466996248273
2011-12-06,2,-1.10493563688295,-0.678593474538209,-0.864352163206872,-0.934833601689691,-1.10493563688295,0.629766951682037,0.0105858505681702,-0.487415447393753,0.100125873670484,-1.16620438484502,-0.752088807880987,0.100125873670484,-1.23016045850742,-0.792860804840767,0.4710711009124,-1.23016045850742,-0.736455100985734,0.579317749529572,-0.506245502802284,0.0355633964350313,0.579317749529572,-1.08988165996995,-0.387572817511526,0.579317749529572,-1.38169973855378,-0.57952426475778,0.432012345463201,-0.545561386622734,0.432012345463201,-0.275885874323166,1.2410388823619,-0.174757557210827
2011-12-07,2,-1.10690083165281,-0.678593474538209,-0.824457792041865,-0.964969545770273,-1.10690083165281,0.906794731737714,0.983617561974725,0.452247823557516,-0.680138225010788,-1.19178681430998,-1.00684716796954,0.100125873670484,-1.19178681430998,-0.879467987925266,0.100125873670484,-1.23016045850742,-0.864189592550359,-0.249445593648512,-1.49842696998731,-0.932299897534679,0.579317749529572,-1.49842696998731,-0.448368250549824,0.579317749529572,-1.49842696998731,-0.569148510852577,0.432012345463201,-0.815236898922302,0.432012345463201,-0.680399142772518,0.432012345463201,-0.455669549189544
2011-12-08,2,-1.10886602642267,-0.547240152278424,-0.744669049711849,-0.874561713528525,-1.10886602642267,-0.201316388484993,0.452872992116604,0.653604238761359,0.164081947332883,-1.53714961208694,-1.13209447889174,0.164081947332883,-1.53714961208694,-1.06947082343064,0.164081947332883,-1.53714961208694,-0.963676818247425,-0.447881887085518,-1.74355415599773,-1.28491340915681,-0.249445593648512,-1.74355415599773,-1.10860665334575,0.579317749529572,-1.74355415599773,-0.727216636752153,0.432012345463201,-0.41072363047295,0.432012345463201,-0.612980264697626,0.432012345463201,-0.590507305339328
2011-12-09,2,-1.10690083165281,-0.612916813408316,-0.704774678546842,-0.844425769447943,-1.10690083165281,0.214225281598522,0.0105858505681702,0.452247823557516,1.18737912593127,-0.692929439743268,-0.216456690958393,1.18737912593127,-1.53714961208694,-0.674275584925068,1.18737912593127,-1.53714961208694,-0.785132779273227,0.415899625522626,-0.94980898224971,-0.491654598873093,0.415899625522626,-1.74355415599773,-0.888284004014952,0.415899625522626,-1.74355415599773,-0.902955968521527,0.432012345463201,-0.208466996248273,0.432012345463201,-0.309595313360612,0.432012345463201,-0.478142508547841
2011-12-10,1,-1.10886602642267,-0.678593474538209,-0.784563420876857,-0.844425769447943,-1.10886602642267,0.491253061654199,0.452872992116604,0.250891408353673,-0.0789511325842344,-0.999918593322784,-0.53250628830675,1.18737912593127,-0.999918593322784,-0.374481489632571,1.18737912593127,-1.53714961208694,-0.627019152718962,0.450917794952686,-0.447881887085518,-0.0578183887117951,0.450917794952686,-0.94980898224971,-0.274736493792444,0.450917794952686,-1.74355415599773,-0.611462132247233,1.2410388823619,-0.41072363047295,1.2410388823619,-0.309595313360612,1.2410388823619,-0.343304752398057
2011-12-11,1,-1.11083122119253,-0.547240152278424,-0.744669049711849,-0.844425769447943,-1.11083122119253,0.906794731737714,0.895160133665038,0.787841848897255,-0.44989635982615,-1.6266881152143,-1.26267146261914,-0.0789511325842344,-1.6266881152143,-0.897588875462946,1.18737912593127,-1.6266881152143,-0.670544813961428,-0.576281841662404,-1.24162706083354,-1.0329771346461,0.450917794952686,-1.24162706083354,-0.545397761678948,0.450917794952686,-1.24162706083354,-0.527483374076997,1.64555215081126,0.14548211364491,1.64555215081126,-0.13262075841402,1.64555215081126,-0.157902837692104
2011-12-12,1,-1.11672680550211,-0.547240152278424,-0.664880307381834,-0.81428982536736,-1.11672680550211,-0.47834416854067,0.27595813549723,0.452247823557516,-0.705720654475748,-1.8825124098639,-1.47319353842454,-0.44989635982615,-1.8825124098639,-1.36793250052184,-0.0789511325842344,-1.8825124098639,-1.08945709645014,-0.237772870505158,-1.9770086188648,-1.39191337130422,-0.237772870505158,-1.9770086188648,-1.21244525297516,0.450917794952686,-1.9770086188648,-0.827569631554038,0.432012345463201,-0.275885874323165,1.64555215081126,-0.0652018803391283,1.64555215081126,-0.180375797050401
2011-12-13,1,-1.11672680550211,-0.481563491148531,-0.624985936216827,-0.723881993125613,-1.11672680550211,0.906794731737714,0.27595813549723,0.653604238761359,-0.999918593322784,-1.38365503529718,-1.17579779589438,-0.705720654475748,-1.8825124098639,-1.32449566715946,-0.44989635982615,-1.8825124098639,-1.30388759897935,-0.0276638539247991,-0.70468179623929,-0.406054629155168,-0.0276638539247991,-1.9770086188648,-0.898984000229692,-0.0276638539247991,-1.9770086188648,-0.943648378368495,-0.377014191435503,-0.882655776997194,0.432012345463201,-0.57927082566018,1.64555215081126,-0.337686512558483
2011-12-14,1,-1.10690083165281,-0.415886830018639,-0.545197193886811,-0.663610104964448,-1.10690083165281,-0.201316388484993,0.452872992116604,0.116653798217777,-0.948753734392865,-1.25574288797238,-1.14062195538006,-0.948753734392865,-1.38365503529718,-1.15820987563722,-0.705720654475748,-1.8825124098639,-1.26320442989966,-0.0510093002115057,-0.84475447395953,-0.312672844008342,-0.0276638539247991,-0.84475447395953,-0.359363736581755,-0.0276638539247991,-1.9770086188648,-0.703546948155909,1.2410388823619,-0.983784094109532,1.2410388823619,-0.933219935553363,1.2410388823619,-0.714108581809963
2011-12-15,2,-1.09314446826379,-0.284533507758854,-0.425514080391789,-0.543066328642117,-1.09314446826379,-0.47834416854067,-0.431701290980264,0.116653798217777,-0.667347010278308,-1.16620438484502,-1.00738013525006,-0.667347010278308,-1.25574288797238,-1.07400104531506,-0.667347010278308,-1.38365503529718,-1.10793329550817,-0.319481932508632,-0.716354519382644,-0.535913674124974,-0.0510093002115057,-0.84475447395953,-0.424293259066658,-0.0276638539247991,-0.84475447395953,-0.418213715762828,-0.377014191435503,-1.08491241122187,1.2410388823619,-1.0343482526657,1.2410388823619,-0.983784094109531
2011-12-16,2,-1.06366654671589,0.240879781280287,-0.0265703687417128,-0.211570943755709,-1.06366654671589,0.0757113915706837,-0.25478643436089,-0.28605903218991,-0.769676728138147,-1.0510834522527,-0.948753734392865,-0.667347010278308,-1.16620438484502,-0.978066934821465,-0.667347010278308,-1.25574288797238,-1.03225194167433,0.0890633775087338,-0.482900056515578,-0.206159245325243,0.0890633775087338,-0.716354519382644,-0.371036459725109,0.0890633775087338,-0.84475447395953,-0.351581921152853,1.2410388823619,-0.848946337959748,1.2410388823619,-0.966929374590809,1.2410388823619,-0.972547614430383
2011-12-17,3,-1.04991018332687,-0.0218268632392836,0.133007115918318,-0.0307552792722136,-1.04991018332687,-0.201316388484993,-0.0778715777415166,-0.28605903218991,-0.334775427233832,-0.820841587068066,-0.617248085909429,-0.334775427233832,-1.0510834522527,-0.783000910151147,-0.334775427233832,-1.16620438484502,-0.857793985184119,0.299172394089093,0.0306997617919674,0.153749718261483,0.299172394089093,-0.482900056515578,-0.02620476353188,0.299172394089093,-0.716354519382644,-0.196107733729578,2.45457868770996,0.0106443574951256,2.45457868770996,-0.419150990232311,2.45457868770996,-0.641071463895497
2011-12-18,3,-1.00667589838995,0.700616409189534,0.412267714073371,0.421283881936525,-1.00667589838995,-0.47834416854067,-0.431701290980264,-0.28605903218991,0.0233785852756045,-0.935962519660385,-0.610319511262669,0.0233785852756045,-0.935962519660385,-0.613783798586049,0.0233785852756045,-1.0510834522527,-0.725440443854987,-0.0159911307814458,-1.01984532110983,-0.513054591302574,0.299172394089093,-1.01984532110983,-0.179652436520545,0.299172394089093,-1.01984532110983,-0.188488039455445,1.2410388823619,-0.242176435285719,2.45457868770996,-0.115766038895297,2.45457868770996,-0.36015947191678
2011-12-19,2,-1.01060628792967,-0.547240152278424,0.09311274475331,0.0596525529695341,-1.01060628792967,0.0757113915706837,-0.25478643436089,-0.28605903218991,-0.859215231265506,-1.1150395259151,-0.965275720088985,0.0233785852756045,-1.1150395259151,-0.787797615675827,0.0233785852756045,-1.1150395259151,-0.730947772420361,0.0773906543653805,-1.1015543831133,-0.427940985048956,0.0773906543653805,-1.1015543831133,-0.470497788175765,0.299172394089093,-1.1015543831133,-0.262415286030015,1.2410388823619,0.0274990770138486,1.2410388823619,-0.107338679135936,2.45457868770996,-0.0680110002589146
2011-12-20,2,-1.00078031408037,-0.284533507758854,-0.505302822721804,-0.0608912233527961,-1.00078031408037,1.04530862176555,0.718245277045664,0.31801021342162,-0.616182151348389,-0.999918593322784,-0.865610838631746,-0.616182151348389,-1.1150395259151,-0.915443279360365,0.0233785852756045,-1.1150395259151,-0.813735356661133,0.0657179312220272,-0.471227333372224,-0.204213791468018,0.0773906543653805,-1.1015543831133,-0.316077388258487,0.0773906543653805,-1.1015543831133,-0.381736455939849,1.2410388823619,-0.107338679135935,1.2410388823619,-0.0399198010610438,1.2410388823619,-0.107338679135935
2011-12-21,2,-1.01060628792967,-0.612916813408316,-0.545197193886811,-0.663610104964448,-1.01060628792967,0.214225281598522,0.806702705355351,0.653604238761359,-0.628973366080869,-1.7546002625391,-1.3042429104997,-0.616182151348389,-1.7546002625391,-1.08492687456572,-0.616182151348389,-1.7546002625391,-1.04504315640681,-0.541263672232344,-1.8019177717145,-1.2532997839769,0.0657179312220272,-1.8019177717145,-0.728756787722456,0.0773906543653805,-1.8019177717145,-0.628484853497956,0.432012345463201,-0.174757557210827,1.2410388823619,-0.141048118173382,1.2410388823619,-0.0848657197776376
2011-12-22,2,-1.01257148269953,-0.612916813408316,-0.744669049711849,-0.69374604904503,-1.01257148269953,3.12301697218313,2.13356413000065,2.13021795025621,-0.181280850444073,-1.71622661834166,-1.28985279392566,-0.181280850444073,-1.7546002625391,-1.29704785221268,-0.181280850444073,-1.7546002625391,-1.15323551435237,0.0657179312220272,-0.833081750816177,-0.485818237301416,0.0657179312220272,-1.8019177717145,-0.869559010639156,0.0657179312220272,-1.8019177717145,-0.647777270915443,0.432012345463201,-0.377014191435503,0.432012345463201,-0.275885874323166,1.2410388823619,-0.219703475927422
2011-12-23,2,-1.00864109315981,-0.547240152278424,-0.704774678546842,-0.81428982536736,-1.00864109315981,2.2919336320161,3.46042555464595,2.73428719586774,-0.833632801800546,-1.28132531743734,-1.04468784488646,-0.181280850444073,-1.71622661834166,-1.16727031940606,-0.181280850444073,-1.7546002625391,-1.21292784977061,-0.109372915928272,-0.66966362680923,-0.343800105723951,0.0657179312220272,-0.833081750816177,-0.414809171512683,0.0657179312220272,-1.8019177717145,-0.694306042334087,1.64555215081126,-0.259031154804442,1.64555215081126,-0.318022673119973,1.64555215081126,-0.270267634483591
2011-12-24,3,-0.920207328516105,2.21117961517706,1.01068328154848,0.48155577009769,-0.920207328516105,0.906794731737714,2.04510670169097,3.06988122120748,-0.667347010278308,-0.948753734392865,-0.833099834520026,-0.667347010278308,-1.28132531743734,-0.938893839703245,-0.181280850444073,-1.71622661834166,-1.05588015777738,0.1474269932255,-0.401190994512105,-0.225613783897499,0.1474269932255,-0.66966362680923,-0.284706944810725,0.1474269932255,-0.833081750816177,-0.351744042307622,0.432012345463201,-0.983784094109532,1.64555215081126,-0.621407624456988,1.64555215081126,-0.539943146783159
2011-12-25,3,-0.884833822658625,0.503586425799857,1.64899322018861,0.993866819467594,-0.884833822658625,1.18382251179339,1.33744727521347,2.13021795025621,-0.641764580813348,-0.859215231265506,-0.712649229122508,-0.641764580813348,-0.948753734392865,-0.772874531821267,-0.641764580813348,-1.28132531743734,-0.863478969509666,-0.062682023354859,-0.517918225945638,-0.232422872397788,0.1474269932255,-0.517918225945638,-0.229018328147644,0.1474269932255,-0.66966362680923,-0.267278920673079,1.2410388823619,0.196046272201079,1.2410388823619,-0.393868910954227,1.64555215081126,-0.348922992237631
2011-12-26,4,-0.871077459269605,-0.284533507758854,0.133007115918318,1.11441059578992,-0.871077459269605,0.214225281598522,0.895160133665038,1.12343587423699,-0.935962519660385,-1.15341317011254,-1.07080324163194,-0.641764580813348,-1.15341317011254,-0.891726235377226,-0.641764580813348,-1.15341317011254,-0.872184101758159,-0.447881887085518,-0.728027242525997,-0.619081826521366,-0.062682023354859,-0.728027242525997,-0.425752349459577,0.1474269932255,-0.728027242525997,-0.359039494272218,1.64555215081126,0.280319869794694,1.64555215081126,0.238183070997886,1.64555215081126,-0.169139317371253
2011-12-27,4,-0.812121616173804,1.22602969822867,0.571845198733401,0.662371434581186,-0.812121616173804,0.768280841709876,0.629787848735978,1.05631706916905,-0.756885513405667,-1.16620438484502,-1.02923179375138,-0.756885513405667,-1.16620438484502,-1.05001751769166,-0.641764580813348,-1.16620438484502,-0.937561421501945,-0.261118316791865,-0.657990903665877,-0.496518233516156,-0.261118316791865,-0.728027242525997,-0.557800030018761,-0.062682023354859,-0.728027242525997,-0.449340977478437,1.64555215081126,-0.107338679135935,1.64555215081126,0.0864905953293787,1.64555215081126,0.123009154286613
2011-12-28,4,-0.731548630609543,1.94847297065749,1.92825381834366,1.325362204354,-0.731548630609543,2.15341974198826,1.86819184507159,1.52614870464468,-0.46268757455863,-0.872006445997986,-0.648160188179588,-0.46268757455863,-1.16620438484502,-0.838695990965486,-0.46268757455863,-1.16620438484502,-0.916065074520972,-0.121045639071626,-0.517918225945638,-0.278627401506895,-0.121045639071626,-0.657990903665877,-0.387572817511526,-0.121045639071626,-0.728027242525997,-0.464742487181473,4.07263176150737,1.6792615898487,4.07263176150737,0.785961455356383,4.07263176150737,0.617414260169154
2011-12-29,4,-0.690279540442482,0.634939748059642,1.56920447785859,1.74726542148216,-0.690279540442482,1.59936418187691,2.39893641492971,2.19733675532416,-0.52664364822103,-1.12783074064758,-0.795259157603107,-0.46268757455863,-1.12783074064758,-0.721709672891348,-0.46268757455863,-1.16620438484502,-0.82421704651136,-0.214427424218452,-0.751372688812703,-0.503813685480752,-0.121045639071626,-0.751372688812703,-0.391220543493824,-0.121045639071626,-0.751372688812703,-0.426319773501268,2.45457868770996,0.196046272201079,4.07263176150737,0.93765393102489,4.07263176150737,0.589323060971283
2011-12-30,4,-0.635254086886401,1.16035303709878,1.0904720238785,1.71712947740158,-0.635254086886401,1.73787807190474,2.13356413000065,2.66716839079979,-0.935962519660385,-1.1789955995775,-1.03456146655658,-0.52664364822103,-1.1789955995775,-0.914910312079845,-0.46268757455863,-1.1789955995775,-0.825993604113093,-0.459554610228871,-0.84475447395953,-0.675013624916601,-0.214427424218452,-0.84475447395953,-0.589413655198677,-0.121045639071626,-0.84475447395953,-0.485818237301416,2.45457868770996,0.735397296800215,2.45457868770996,0.465721784500646,4.07263176150737,0.870235052949999
2011-12-31,4,-0.637219281656261,-0.744270135668101,0.25269022941334,0.48155577009769,-0.637219281656261,-0.47834416854067,0.806702705355351,1.39191109450878,-1.07666588171766,-1.80576512146902,-1.47585837482714,-0.935962519660385,-1.80576512146902,-1.25520992069186,-0.52664364822103,-1.80576512146902,-1.10189299966228,-0.821409027672823,-1.38169973855378,-1.10836347161359,-0.459554610228871,-1.38169973855378,-0.891688548265096,-0.214427424218452,-1.38169973855378,-0.762396927336982,0.432012345463201,-0.781527459884856,2.45457868770996,-0.0230650815423209,2.45457868770996,0.0499720363721464
